xref_partners_sorted,GO,interpro
uniprotkb:O41970%uniprotkb:P02545-3,"host-GO:0044421,host-GO:0033036,host-GO:0044444,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0040012,host-GO:0007017,host-GO:0042221,host-GO:0042802,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0051641,host-GO:0048583,host-GO:0048518,host-GO:0099080,host-GO:0006950,host-GO:0032844,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0007165,host-GO:0022402,host-GO:0043227,host-GO:0005198,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0031975,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0043167,virus-GO:0033644",virus-IPR021152
uniprotkb:O41963%uniprotkb:P02647,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0051239,host-GO:0051235,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0016020,host-GO:0009986,host-GO:0048870,host-GO:0006950,host-GO:0045499,host-GO:0006807,host-GO:0005102,host-GO:0036094,host-GO:0048519,host-GO:0050793,host-GO:0005215,host-GO:0016043,host-GO:0033218,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0007165,host-GO:0070013,host-GO:0098772,host-GO:0008283,host-GO:0031974,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0043230,host-GO:0042330,host-GO:0032879,host-GO:1902578,host-GO:0043627,host-GO:0048856,host-GO:0050997,host-GO:0044087,host-GO:0031072,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0019069,virus-GO:0097159,virus-GO:1901363","host-IPR000074,virus-IPR004999"
uniprotkb:P02647%uniprotkb:P88988,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0051239,host-GO:0051235,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0016020,host-GO:0009986,host-GO:0048870,host-GO:0006950,host-GO:0045499,host-GO:0006807,host-GO:0005102,host-GO:0036094,host-GO:0048519,host-GO:0050793,host-GO:0005215,host-GO:0016043,host-GO:0033218,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0007165,host-GO:0070013,host-GO:0098772,host-GO:0008283,host-GO:0031974,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0043230,host-GO:0042330,host-GO:0032879,host-GO:1902578,host-GO:0043627,host-GO:0048856,host-GO:0050997,host-GO:0044087,host-GO:0031072,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0019222,virus-GO:0050794","host-IPR000074,virus-IPR004998"
uniprotkb:O41946%uniprotkb:P02671-2,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0002376,host-GO:0072376,host-GO:0044707,host-GO:0044763,host-GO:0044425,host-GO:0042221,host-GO:0043229,host-GO:0051239,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0009986,host-GO:0030674,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:1900046,host-GO:0098602,host-GO:0048519,host-GO:0003008,host-GO:0050793,host-GO:0016043,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0043167,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0030155,host-GO:0043227,host-GO:0044237,host-GO:0005198,host-GO:0006955,host-GO:0032879,host-GO:1902578,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0051707,host-GO:0060090,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0002253",virus-IPR008002
uniprotkb:O41931%uniprotkb:P02675,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0072376,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0043229,host-GO:0051239,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0009986,host-GO:0030674,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0009719,host-GO:1900046,host-GO:0048519,host-GO:0098602,host-GO:0003008,host-GO:0050793,host-GO:0016043,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0030155,host-GO:0043227,host-GO:0005198,host-GO:0006955,host-GO:0051087,host-GO:0032879,host-GO:1902578,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0051707,host-GO:0060090,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0002253","host-IPR020837,host-IPR014715,host-IPR012290,host-IPR002181,host-IPR014716,virus-IPR006882"
uniprotkb:P02675%uniprotkb:P88993,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0072376,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0043229,host-GO:0051239,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0009986,host-GO:0030674,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0009719,host-GO:1900046,host-GO:0048519,host-GO:0098602,host-GO:0003008,host-GO:0050793,host-GO:0016043,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0030155,host-GO:0043227,host-GO:0005198,host-GO:0006955,host-GO:0051087,host-GO:0032879,host-GO:1902578,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0051707,host-GO:0060090,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0002253","host-IPR020837,host-IPR014715,host-IPR012290,host-IPR002181,host-IPR014716,virus-IPR007619"
uniprotkb:O41949%uniprotkb:P02751-10,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0044425,host-GO:0044419,host-GO:0051239,host-GO:0019904,host-GO:1901681,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0016020,host-GO:0048870,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0098602,host-GO:0048519,host-GO:0008022,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0040008,host-GO:0050900,host-GO:0043167,host-GO:0048646,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0043230,host-GO:0009653,host-GO:0051087,host-GO:0032879,host-GO:1902578,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430",virus-IPR004286
uniprotkb:O41931%uniprotkb:P02751-3,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0044425,host-GO:0044419,host-GO:0051239,host-GO:0019904,host-GO:1901681,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0016020,host-GO:0048870,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0098602,host-GO:0048519,host-GO:0008022,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0040008,host-GO:0050900,host-GO:0043167,host-GO:0048646,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0043230,host-GO:0009653,host-GO:0051087,host-GO:0032879,host-GO:1902578,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229",virus-IPR006882
uniprotkb:P02768-1%uniprotkb:P88993,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0015643,host-GO:0044419,host-GO:0044764,host-GO:0007154,host-GO:0031640,host-GO:0051235,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0051641,host-GO:0006950,host-GO:1990748,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0019825,host-GO:0048519,host-GO:0008144,host-GO:0016209,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0051087,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0048037,host-GO:0019835,host-GO:0043229",virus-IPR007619
uniprotkb:P02768-1%uniprotkb:P89884,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0015643,host-GO:0044419,host-GO:0044764,host-GO:0007154,host-GO:0031640,host-GO:0051235,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0051641,host-GO:0006950,host-GO:1990748,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0019825,host-GO:0048519,host-GO:0008144,host-GO:0016209,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0051087,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0048037,host-GO:0019835,host-GO:0043229,virus-GO:0050794","virus-IPR029450,virus-IPR026298"
uniprotkb:O41970%uniprotkb:P02768-1,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0015643,host-GO:0044419,host-GO:0044764,host-GO:0007154,host-GO:0031640,host-GO:0051235,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0051641,host-GO:0006950,host-GO:1990748,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0019825,host-GO:0048519,host-GO:0008144,host-GO:0016209,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0051087,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0048037,host-GO:0019835,host-GO:0043229,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0043167,virus-GO:0033644",virus-IPR021152
uniprotkb:O41931%uniprotkb:P02768-1,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0015643,host-GO:0044419,host-GO:0044764,host-GO:0007154,host-GO:0031640,host-GO:0051235,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0009605,host-GO:0050794,host-GO:0051641,host-GO:0006950,host-GO:1990748,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0019825,host-GO:0048519,host-GO:0008144,host-GO:0016209,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0051087,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0048037,host-GO:0019835,host-GO:0043229",virus-IPR006882
uniprotkb:O41958%uniprotkb:P02792,"host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0051235,host-GO:0005576,host-GO:0042802,host-GO:0016020,host-GO:0002252,host-GO:0065008,host-GO:0051234,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0008043,host-GO:0043230,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229","host-IPR009078,host-IPR012347,host-IPR001519,host-IPR014034,host-IPR009040,host-IPR008331,virus-IPR002600"
uniprotkb:P02792%uniprotkb:P89884,"host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0051235,host-GO:0005576,host-GO:0042802,host-GO:0016020,host-GO:0002252,host-GO:0065008,host-GO:0051234,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0008043,host-GO:0043230,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0050794","host-IPR009078,host-IPR012347,host-IPR001519,host-IPR014034,host-IPR009040,host-IPR008331,virus-IPR029450,virus-IPR026298"
uniprotkb:O41952%uniprotkb:P02795,"host-GO:0043227,host-GO:0008144,host-GO:0044444,host-GO:0061687,host-GO:0050794,host-GO:0005737,host-GO:0065008,host-GO:0044763,host-GO:0040008,host-GO:0051716,host-GO:0043167,host-GO:0007165,host-GO:0042221,host-GO:0043229,host-GO:0048519","host-IPR017854,host-IPR003019,host-IPR023587,host-IPR018064,host-IPR000006,virus-IPR008566"
uniprotkb:O41947%uniprotkb:P04196,"host-GO:0044444,host-GO:0044421,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0044419,host-GO:0044764,host-GO:0051239,host-GO:0031640,host-GO:1901681,host-GO:0005576,host-GO:1901363,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0044767,host-GO:0048583,host-GO:0016020,host-GO:0009986,host-GO:0006950,host-GO:0005102,host-GO:1900046,host-GO:0048519,host-GO:0032403,host-GO:0050793,host-GO:0065008,host-GO:0051234,host-GO:0040008,host-GO:0043167,host-GO:0043394,host-GO:0048646,host-GO:0097159,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0030155,host-GO:0042330,host-GO:0006955,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0051707,host-GO:0065009,host-GO:0019222,host-GO:0019835,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR000010,virus-IPR004289"
uniprotkb:O41927%uniprotkb:P04196,"host-GO:0044444,host-GO:0044421,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0044419,host-GO:0044764,host-GO:0051239,host-GO:0031640,host-GO:1901681,host-GO:0005576,host-GO:1901363,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0044767,host-GO:0048583,host-GO:0016020,host-GO:0009986,host-GO:0006950,host-GO:0005102,host-GO:1900046,host-GO:0048519,host-GO:0032403,host-GO:0050793,host-GO:0065008,host-GO:0051234,host-GO:0040008,host-GO:0043167,host-GO:0043394,host-GO:0048646,host-GO:0097159,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0030155,host-GO:0042330,host-GO:0006955,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0051707,host-GO:0065009,host-GO:0019222,host-GO:0019835,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR000010,virus-IPR000436"
uniprotkb:O41949%uniprotkb:P05106-1,"host-GO:0044444,host-GO:0044421,host-GO:0004871,host-GO:0001968,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0016049,host-GO:0044425,host-GO:0040012,host-GO:0019838,host-GO:0044419,host-GO:0019955,host-GO:0051239,host-GO:0050840,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0048518,host-GO:0048583,host-GO:0042995,host-GO:0009986,host-GO:0048870,host-GO:0032844,host-GO:0006950,host-GO:0005102,host-GO:0003824,host-GO:0044463,host-GO:0048519,host-GO:0098602,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0050900,host-GO:0048646,host-GO:0007165,host-GO:0060089,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0042330,host-GO:0009653,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430",virus-IPR004286
uniprotkb:O41952%uniprotkb:P05787,"host-GO:0044444,host-GO:0044421,host-GO:0097110,host-GO:0044446,host-GO:0071944,host-GO:0044707,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0044702,host-GO:0042221,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0044877,host-GO:0044767,host-GO:0016020,host-GO:0099080,host-GO:0006950,host-GO:0003006,host-GO:0032403,host-GO:0016043,host-GO:0043228,host-GO:0007165,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0005198,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0051707,host-GO:0005886,host-GO:0044449,host-GO:0043229","host-IPR018039,host-IPR032444,host-IPR003054,host-IPR001664,virus-IPR008566"
uniprotkb:P07900-2%uniprotkb:P88980,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:0019904,host-GO:1901363,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0044877,host-GO:0046983,host-GO:0006950,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0044463,host-GO:0002252,host-GO:0043335,host-GO:0032403,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0070013,host-GO:0022402,host-GO:0098772,host-GO:0031974,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0002253,host-GO:0051082,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0033647,virus-GO:0005198,virus-GO:0019028,virus-GO:0019069",virus-IPR002690
uniprotkb:P07910-2%uniprotkb:P88983,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0044767,host-GO:0044877,host-GO:0050794,host-GO:0016020,host-GO:0032844,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0065008,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,",
uniprotkb:P0C0L5%uniprotkb:P88986,"host-GO:0044421,host-GO:0051606,host-GO:0044238,host-GO:0002376,host-GO:0072376,host-GO:0030246,host-GO:0044217,host-GO:0042221,host-GO:0001848,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0042995,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0045202,host-GO:0048519,host-GO:0002252,host-GO:0098772,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0006955,host-GO:0097458,host-GO:0032879,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0002253","host-IPR019742,host-IPR008993,host-IPR009048,host-IPR018081,host-IPR019565,host-IPR002890,host-IPR001134,host-IPR001599,host-IPR008930,host-IPR001840,host-IPR011625,host-IPR018933,host-IPR013783,host-IPR000020,host-IPR011626,virus-IPR008550"
uniprotkb:O41949%uniprotkb:P11310-1,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0008152,host-GO:0042802,host-GO:0042995,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0097458,host-GO:0048037,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430",virus-IPR004286
uniprotkb:P12259%uniprotkb:P88983,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0042221,host-GO:0005576,host-GO:0071704,host-GO:0031090,host-GO:0009605,host-GO:0016020,host-GO:0051641,host-GO:0006807,host-GO:0003008,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0044237,host-GO:1902578,host-GO:0005886,host-GO:0043229,","host-IPR000421,host-IPR011707,host-IPR024715,host-IPR029821,host-IPR008979,host-IPR008972,host-IPR033138"
uniprotkb:P13164%uniprotkb:P88995,"host-GO:0004871,host-GO:0043900,host-GO:0002376,host-GO:0044707,host-GO:0040012,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0007165,host-GO:0006955,host-GO:0032879,host-GO:0051707,host-GO:0005886,virus-GO:0016020,virus-GO:0044425","host-IPR007593,virus-IPR006727"
uniprotkb:P15498%uniprotkb:P89654,"host-GO:0044710,host-GO:0044444,host-GO:0045321,host-GO:0044238,host-GO:0044763,host-GO:0071704,host-GO:0002682,host-GO:0031341,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0016020,host-GO:0048583,host-GO:0048870,host-GO:0003824,host-GO:0002252,host-GO:0051219,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0050900,host-GO:0043167,host-GO:0007165,host-GO:0098772,host-GO:0031294,host-GO:0044237,host-GO:0030155,host-GO:0030054,host-GO:0042330,host-GO:0006955,host-GO:0001071,host-GO:1902578,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0002253","host-IPR002219,host-IPR022613,host-IPR011993,host-IPR028530,host-IPR000980,host-IPR001849,host-IPR003096,host-IPR001715,host-IPR001452,host-IPR001331,host-IPR000219"
uniprotkb:P18850%uniprotkb:P88995,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0046983,host-GO:0006950,host-GO:0006807,host-GO:0003008,host-GO:0019899,host-GO:0006457,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0000988,host-GO:0048856,host-GO:0031975,host-GO:0019222,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR029801,host-IPR004827,virus-IPR006727"
uniprotkb:P21333-2%uniprotkb:P88988,"host-GO:0044444,host-GO:0033036,host-GO:0004871,host-GO:0008134,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044297,host-GO:0044763,host-GO:0007017,host-GO:0040012,host-GO:0051239,host-GO:0051235,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0051641,host-GO:0044767,host-GO:0042995,host-GO:0099080,host-GO:0048870,host-GO:0046983,host-GO:0006807,host-GO:0005102,host-GO:0046332,host-GO:0044463,host-GO:0048519,host-GO:0098602,host-GO:0032403,host-GO:0050793,host-GO:0005886,host-GO:0016043,host-GO:0050839,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0051234,host-GO:0007155,host-GO:0097159,host-GO:0044325,host-GO:0022402,host-GO:0007165,host-GO:0098772,host-GO:0008092,host-GO:0043227,host-GO:0030155,host-GO:0030054,host-GO:0043230,host-GO:0044237,host-GO:0009653,host-GO:0097458,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0098900,host-GO:0023051,host-GO:0044449,host-GO:0043229,virus-GO:0019222,virus-GO:0050794",virus-IPR004998
