xref_partners_sorted,GO,interpro
uniprotkb:I2CNP5%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0043167,virus-GO:0033644","virus-IPR005208,virus-IPR021152"
uniprotkb:Q4JQV0%uniprotkb:Q6QCT9,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR005208,virus-IPR004936"
uniprotkb:I2CNP5%uniprotkb:Q77NP2,"virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0043167,virus-GO:0033644","virus-IPR000785,virus-IPR021152"
uniprotkb:I2CNQ8%uniprotkb:Q4JQV2,"virus-GO:0033647,virus-GO:0019028,virus-GO:0016020,virus-GO:0019058,virus-GO:0044425,virus-GO:0036338","virus-IPR007584,virus-IPR007629"
uniprotkb:Q4JQS9%uniprotkb:Q6QCN1,"virus-GO:0033647,virus-GO:0019033,virus-GO:0030430,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644","virus-IPR005207,virus-IPR007626"
uniprotkb:Q4JQS9%uniprotkb:Q6QCT9,"virus-GO:0033647,virus-GO:0019033,virus-GO:0030430","virus-IPR005207,virus-IPR004936"
uniprotkb:P09312%uniprotkb:Q6QCL3,"virus-GO:0036338,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0044217,virus-GO:1902579,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0033655,virus-GO:0033647,virus-GO:0044237,virus-GO:1901363,virus-GO:0003824,virus-GO:0071704,virus-GO:0044238,virus-GO:0016043,virus-GO:0019076,virus-GO:0052192,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","virus-IPR009278,virus-IPR027417,virus-IPR003499,virus-IPR033663,virus-IPR003498"
uniprotkb:Q4JQW3%uniprotkb:Q6QCM2,"virus-GO:0044237,virus-GO:0019048,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0016020,virus-GO:0030430,virus-GO:0044217,virus-GO:0044425,virus-GO:0019222,virus-GO:0033644,virus-GO:0006807,virus-GO:0044419,virus-GO:0033647,virus-GO:0044419,virus-GO:0044238,virus-GO:0071704,virus-GO:0042802,virus-GO:0030430,virus-GO:0019076,virus-GO:0052192,virus-GO:0006807,virus-GO:0003824","virus-IPR005051,virus-IPR035443,virus-IPR001847"
uniprotkb:P09312%uniprotkb:Q4JQV7,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824,virus-GO:0036338,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0044217,virus-GO:1902579,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0033655","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909,virus-IPR009278"
uniprotkb:P09310%uniprotkb:Q6QCL1,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430","virus-IPR005206,virus-IPR005205,virus-IPR004286"
uniprotkb:P09311%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0019033,virus-GO:0044094,virus-GO:0043167,virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR000714,virus-IPR005208"
uniprotkb:Q6QCL1%uniprotkb:Q77NN8,"virus-GO:0043167,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430","virus-IPR017907,virus-IPR013083,virus-IPR001841,virus-IPR018957,virus-IPR004286"
uniprotkb:Q4JQU9%uniprotkb:Q6QCT9,"virus-GO:0036338,virus-GO:0033647,virus-GO:0030430","virus-IPR002597,virus-IPR004936"
uniprotkb:Q4JQV2%uniprotkb:Q6QCV6,"virus-GO:0033647,virus-GO:0019028,virus-GO:0033647,virus-GO:0046794,virus-GO:0019033,virus-GO:0042802,virus-GO:0051234,virus-GO:1902579,virus-GO:0030430,virus-GO:0019068,virus-GO:0033655","virus-IPR007584,virus-IPR005655,virus-IPR034738"
uniprotkb:Q4JQV0%uniprotkb:Q6QCK1,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0097367,virus-GO:0019079,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0003824","virus-IPR005208,virus-IPR027417,virus-IPR003840,virus-IPR034711"
uniprotkb:I2CNP5%uniprotkb:P09310,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0043167,virus-GO:0033644","virus-IPR005206,virus-IPR005205,virus-IPR021152"
uniprotkb:P09251%uniprotkb:Q6QCM2,"virus-GO:0033647,virus-GO:0044238,virus-GO:0097367,virus-GO:0030430,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048583,virus-GO:0006807,virus-GO:0036094,virus-GO:0003824,virus-GO:0048519,virus-GO:0019048,virus-GO:0043167,virus-GO:0097159,virus-GO:0044237,virus-GO:0051707,virus-GO:0033647,virus-GO:0044419,virus-GO:0044238,virus-GO:0071704,virus-GO:0042802,virus-GO:0030430,virus-GO:0019076,virus-GO:0052192,virus-GO:0006807,virus-GO:0003824","virus-IPR011009,virus-IPR000719,virus-IPR008271,virus-IPR035443,virus-IPR001847"
uniprotkb:Q0Q846%uniprotkb:Q4JQV7,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824,virus-GO:0071704,virus-GO:0044238,virus-GO:0006807,virus-GO:0003824","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909,virus-IPR001847"
uniprotkb:G1K7Y3%uniprotkb:Q4JQW0,"virus-GO:0016020,virus-GO:0019033,virus-GO:0044425,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:1901363,virus-GO:0044238,virus-GO:0071704,virus-GO:0003824,virus-GO:0097367,virus-GO:0044763,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094","virus-IPR007764,virus-IPR027417,virus-IPR001889"
uniprotkb:Q0Q872%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419,virus-GO:0016020,virus-GO:0044425,virus-GO:0036338","virus-IPR005208,virus-IPR034707,virus-IPR008647"
uniprotkb:P09311%uniprotkb:Q6QCN9,"virus-GO:0033647,virus-GO:0019033,virus-GO:0044094,virus-GO:0043167,virus-GO:0044237,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0097159,virus-GO:0006807","virus-IPR000714,virus-IPR003202"
uniprotkb:P09310%uniprotkb:Q77NN8,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807,virus-GO:0043167","virus-IPR005206,virus-IPR005205,virus-IPR017907,virus-IPR013083,virus-IPR001841,virus-IPR018957"
uniprotkb:P09310%uniprotkb:Q4JQX1,"virus-GO:0033647,virus-GO:0044237,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0030430,virus-GO:0097159,virus-GO:0019222,virus-GO:0043167,virus-GO:0006807,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807","virus-IPR008648,virus-IPR005206,virus-IPR005205"
uniprotkb:Q6QCK1%uniprotkb:Q77NN8,"virus-GO:0043167,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0097367,virus-GO:0019079,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0003824","virus-IPR017907,virus-IPR013083,virus-IPR001841,virus-IPR018957,virus-IPR027417,virus-IPR003840,virus-IPR034711"
uniprotkb:P09310%uniprotkb:Q6QCN1,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644","virus-IPR005206,virus-IPR005205,virus-IPR007626"
uniprotkb:Q4JQV6%uniprotkb:Q6QCP8,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0097367,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094,virus-GO:0044237,virus-GO:0044710,virus-GO:0071704,virus-GO:0044238,virus-GO:0044763,virus-GO:0043167,virus-GO:0006807,virus-GO:0003824","virus-IPR013509,virus-IPR034717,virus-IPR013346,virus-IPR000788,virus-IPR029054,virus-IPR034745"
uniprotkb:I2CNQ8%uniprotkb:P09312,"virus-GO:0036338,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0044217,virus-GO:1902579,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0033655,virus-GO:0016020,virus-GO:0019058,virus-GO:0044425,virus-GO:0036338","virus-IPR009278,virus-IPR007629"
uniprotkb:Q4JQV7%uniprotkb:Q6QCT9,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909,virus-IPR004936"
uniprotkb:A4GEB9%uniprotkb:Q4JQS9,"virus-GO:0033647,virus-GO:0019033,virus-GO:0030430,virus-GO:0016043","virus-IPR005207,virus-IPR003499"
uniprotkb:P09312%uniprotkb:Q4JQV0,"virus-GO:0036338,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0044217,virus-GO:1902579,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0033655,virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR009278,virus-IPR005208"
uniprotkb:P09251%uniprotkb:Q0Q846,"virus-GO:0033647,virus-GO:0044238,virus-GO:0097367,virus-GO:0030430,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048583,virus-GO:0006807,virus-GO:0036094,virus-GO:0003824,virus-GO:0048519,virus-GO:0019048,virus-GO:0043167,virus-GO:0097159,virus-GO:0044237,virus-GO:0051707,virus-GO:0071704,virus-GO:0044238,virus-GO:0006807,virus-GO:0003824","virus-IPR011009,virus-IPR000719,virus-IPR008271,virus-IPR001847"
uniprotkb:Q4JQV0%uniprotkb:Q6QCK4,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419,virus-GO:0044237,virus-GO:0033647,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0019079,virus-GO:0006807,virus-GO:0003824","virus-IPR005208,virus-IPR004996"
uniprotkb:P09310%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807,virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR005206,virus-IPR005205,virus-IPR005208"
uniprotkb:P20916%uniprotkb:Q4JR05,"host-GO:0097367,host-GO:0044763,host-GO:0030246,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0051239,host-GO:0042802,host-GO:0009605,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0046983,host-GO:0048870,host-GO:0043209,host-GO:0005102,host-GO:0036094,host-GO:0044463,host-GO:0048519,host-GO:0050793,host-GO:0033218,host-GO:0019899,host-GO:0007155,host-GO:0040008,host-GO:0008289,host-GO:0043167,host-GO:0050900,host-GO:0043218,host-GO:1990015,host-GO:0043220,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0005886,host-GO:0035749,virus-GO:0036338,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044406,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0044419,virus-GO:0033655","host-IPR003599,host-IPR013162,host-IPR007110,host-IPR013783,host-IPR003598,virus-IPR000234,virus-IPR035381,virus-IPR035377"
uniprotkb:P20916%uniprotkb:Q9J3M8,"host-GO:0097367,host-GO:0044763,host-GO:0030246,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0051239,host-GO:0042802,host-GO:0009605,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0046983,host-GO:0048870,host-GO:0043209,host-GO:0005102,host-GO:0036094,host-GO:0044463,host-GO:0048519,host-GO:0050793,host-GO:0033218,host-GO:0019899,host-GO:0007155,host-GO:0040008,host-GO:0008289,host-GO:0043167,host-GO:0050900,host-GO:0043218,host-GO:1990015,host-GO:0043220,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0005886,host-GO:0035749,virus-GO:0036338,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044156,virus-GO:0009607,virus-GO:0009605,virus-GO:0019899,virus-GO:0016020,virus-GO:0051707,virus-GO:0044217,virus-GO:0044406,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0044419,virus-GO:0033655","host-IPR003599,host-IPR013162,host-IPR007110,host-IPR013783,host-IPR003598,virus-IPR003404,virus-IPR007110"
uniprotkb:P08047%uniprotkb:Q8AZM1,"host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0051716,host-GO:0042221,host-GO:0044419,host-GO:0019904,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0046983,host-GO:0048511,host-GO:0006807,host-GO:0009719,host-GO:0008022,host-GO:0019899,host-GO:0097159,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0019222,virus-GO:0097159,virus-GO:0006807","host-IPR013087,host-IPR030449,host-IPR013083,virus-IPR005206,virus-IPR005205"
