xref_partners_sorted,GO,interpro
uniprotkb:F5HFD2%uniprotkb:O15514,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0009628,host-GO:0098727,host-GO:0030880,host-GO:1901363,host-GO:0031369,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0051641,host-GO:0006950,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229","host-IPR006590,host-IPR005574,host-IPR010997,virus-IPR004285"
uniprotkb:F5HFD2%uniprotkb:P62487,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0098727,host-GO:0030880,host-GO:1901363,host-GO:0031369,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0043228,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229","host-IPR003029,host-IPR022967,host-IPR005576,host-IPR012340,virus-IPR004285"
uniprotkb:F5HFD2%uniprotkb:P52434,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0051239,host-GO:0098727,host-GO:0030880,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0043228,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229","host-IPR005570,host-IPR012340,virus-IPR004285"
uniprotkb:F5HFD2%uniprotkb:P36954,"host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0098727,host-GO:0030880,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0043228,host-GO:0043167,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229","host-IPR001529,host-IPR034012,host-IPR001222,host-IPR019761,host-IPR012164,virus-IPR004285"
uniprotkb:F5HFD2%uniprotkb:P52435,"host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0098727,host-GO:0019904,host-GO:0030880,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0046983,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229","host-IPR009025,host-IPR008193,virus-IPR004285"
uniprotkb:F5HFD2%uniprotkb:P53803,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0051239,host-GO:0098727,host-GO:0030880,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229","host-IPR006591,host-IPR029040,virus-IPR004285"
uniprotkb:F5HFD2%uniprotkb:P62875,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0051239,host-GO:0098727,host-GO:0030880,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229","host-IPR023580,host-IPR020789,host-IPR000268,virus-IPR004285"
uniprotkb:Q5VWQ0%uniprotkb:Q77UV1,"host-GO:0043227,host-GO:0043229","host-IPR026306,virus-IPR010805"
uniprotkb:P62136%uniprotkb:Q76TK5,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044297,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0042752,host-GO:0071704,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0044877,host-GO:0048583,host-GO:0042995,host-GO:0016020,host-GO:0098631,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0044463,host-GO:0032403,host-GO:0044456,host-GO:0098794,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0043228,host-GO:0007155,host-GO:0043167,host-GO:0007623,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0009653,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0008287,host-GO:0043229,","host-IPR031675,host-IPR029052,host-IPR004843,host-IPR006186,virus-IPR006772"
uniprotkb:P36873%uniprotkb:Q76TK5,"host-GO:0044710,host-GO:0044444,host-GO:0044238,host-GO:0008287,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0009628,host-GO:0042752,host-GO:0032155,host-GO:0019904,host-GO:0030496,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0009605,host-GO:0044767,host-GO:0016020,host-GO:0044877,host-GO:0042995,host-GO:0048511,host-GO:0006807,host-GO:0003824,host-GO:0044463,host-GO:0008022,host-GO:0032403,host-GO:0044456,host-GO:0098794,host-GO:0016043,host-GO:0019899,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0005521,host-GO:0007623,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0047485,host-GO:0032879,host-GO:0097458,host-GO:0031968,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0097610,host-GO:0043229,","host-IPR031675,host-IPR029052,host-IPR004843,host-IPR006186,virus-IPR006772"
uniprotkb:Q2HRA7%uniprotkb:Q96EP0,"host-GO:0044444,host-GO:0044238,host-GO:0044425,host-GO:0032182,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0000151,host-GO:0006807,host-GO:0003824,host-GO:0019899,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0032879,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0002253,virus-GO:0033647,virus-GO:0005198,virus-GO:0019028","host-IPR017907,host-IPR001876,host-IPR026254,host-IPR015940,host-IPR002867,host-IPR032065,host-IPR018997,virus-IPR000912,virus-IPR023233"
uniprotkb:Q2HRB6%uniprotkb:Q96LA8,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0042393,host-GO:0016049,host-GO:0051716,host-GO:0003682,host-GO:0071704,host-GO:0050794,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0043228,host-GO:0044237,host-GO:0043227,host-GO:0032259,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0044419,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0019076,virus-GO:0052192,virus-GO:0006807,virus-GO:0003824","host-IPR025799,host-IPR029063,virus-IPR035443,virus-IPR001847"
uniprotkb:P63151%uniprotkb:Q2HRC6,"host-GO:0044444,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0032502,host-GO:0042221,host-GO:0009056,host-GO:0071704,host-GO:0044877,host-GO:0006807,host-GO:0003824,host-GO:0000159,host-GO:0048519,host-GO:0032403,host-GO:0016043,host-GO:0019899,host-GO:0022402,host-GO:0098772,host-GO:0044237,host-GO:0008092,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0008287,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0044763,virus-GO:0048037,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094","host-IPR017986,host-IPR018067,host-IPR015943,host-IPR000009,host-IPR001680,virus-IPR012259,virus-IPR001796,virus-IPR017925,virus-IPR024072"
uniprotkb:P88970%uniprotkb:Q9NVI7,"host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0031090,host-GO:0044446,host-GO:0050794,host-GO:0097367,host-GO:0016020,host-GO:0044763,host-GO:0009295,host-GO:0043228,host-GO:0016049,host-GO:0097159,host-GO:0043167,host-GO:0044425,host-GO:0019866,host-GO:0036094,host-GO:0043229,host-GO:0048519,virus-GO:0016020,virus-GO:0044425","host-IPR027417,host-IPR021911,host-IPR003959,host-IPR003593,virus-IPR013783,virus-IPR004121,virus-IPR021022,virus-IPR007110"
uniprotkb:P17612%uniprotkb:P88944,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:0044702,host-GO:0007154,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0005952,host-GO:0071704,host-GO:0002682,host-GO:0005929,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0042995,host-GO:0016020,host-GO:0032844,host-GO:0006950,host-GO:0006807,host-GO:0009719,host-GO:0003824,host-GO:0044441,host-GO:0044463,host-GO:0036094,host-GO:0048519,host-GO:0045202,host-GO:0003008,host-GO:0003006,host-GO:0050793,host-GO:0044456,host-GO:0098794,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0031588,host-GO:0043167,host-GO:0097159,host-GO:0048646,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0051018,host-GO:0032879,host-GO:0002253,host-GO:1902578,host-GO:0097458,host-GO:0097223,host-GO:0044087,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0019079,virus-GO:0043167,virus-GO:0006807,virus-GO:0003824","host-IPR000961,host-IPR011009,host-IPR000719,host-IPR017441,host-IPR008271,virus-IPR033685"
uniprotkb:P88951%uniprotkb:Q9NVP2,"host-GO:0044237,host-GO:0043227,host-GO:0006807,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0050794,host-GO:0044446,host-GO:0044767,host-GO:0032991,host-GO:0044763,host-GO:0042393,host-GO:0048856,host-GO:0019222,host-GO:0044707,host-GO:0048609,host-GO:0044702,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0042802,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","host-IPR006818,virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909"
uniprotkb:F5HAW0%uniprotkb:Q9NVP2,"host-GO:0044237,host-GO:0043227,host-GO:0006807,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0050794,host-GO:0044446,host-GO:0044767,host-GO:0032991,host-GO:0044763,host-GO:0042393,host-GO:0048856,host-GO:0019222,host-GO:0044707,host-GO:0048609,host-GO:0044702,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","host-IPR006818,virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909"
uniprotkb:Q2HRD4%uniprotkb:Q86VP6,"host-GO:0044444,host-GO:0044421,host-GO:0008134,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0005576,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0016020,host-GO:0000151,host-GO:0006807,host-GO:0002252,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0043229,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0019222,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR013932,host-IPR011989,host-IPR016024,virus-IPR000436"
uniprotkb:Q2HRC6%uniprotkb:Q66LE6,"host-GO:0044237,host-GO:0044444,host-GO:0006807,host-GO:0071704,host-GO:0044238,host-GO:0008287,host-GO:0005737,host-GO:0044763,host-GO:0032991,host-GO:0065009,host-GO:0000159,host-GO:0032502,host-GO:0022402,host-GO:0003824,host-GO:0098772,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0044763,virus-GO:0048037,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094","host-IPR017986,host-IPR018067,host-IPR015943,host-IPR000009,host-IPR001680,virus-IPR012259,virus-IPR001796,virus-IPR017925,virus-IPR024072"
uniprotkb:P14314%uniprotkb:Q2HRC7,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0051219,host-GO:0071704,host-GO:0044238,host-GO:0043233,host-GO:0005622,host-GO:0044446,host-GO:0019899,host-GO:0050794,host-GO:0007165,host-GO:0006457,host-GO:0043167,host-GO:0043229,host-GO:0044325,host-GO:0006807,host-GO:0070013,host-GO:0031974,virus-GO:0050690,virus-GO:0019048,virus-GO:0005576,virus-GO:0006955,virus-GO:0044419,virus-GO:0009607,virus-GO:0009605,virus-GO:0051707,virus-GO:0005102","host-IPR002172,host-IPR028146,host-IPR026874,host-IPR002048,host-IPR009011,host-IPR011992,host-IPR018247,virus-IPR030474,virus-IPR009079,virus-IPR003574"
uniprotkb:P28482%uniprotkb:P88933,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0008134,host-GO:0004871,host-GO:0009058,host-GO:0033036,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0040012,host-GO:0042221,host-GO:0044702,host-GO:0007154,host-GO:0051239,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0042802,host-GO:0009605,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0042995,host-GO:0051641,host-GO:0006950,host-GO:0032844,host-GO:0006807,host-GO:0003824,host-GO:0009719,host-GO:0003006,host-GO:0044463,host-GO:0002252,host-GO:0036094,host-GO:0003008,host-GO:0048519,host-GO:0050793,host-GO:0051219,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0070013,host-GO:0008283,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0042330,host-GO:0044708,host-GO:0009653,host-GO:0002253,host-GO:0097458,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0043627,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0044700,host-GO:0023051,host-GO:0043229","host-IPR003527,host-IPR011009,host-IPR000719,host-IPR017441,host-IPR008271,host-IPR008349"
uniprotkb:P27361%uniprotkb:P88933,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0004871,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0097110,host-GO:0043900,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0044425,host-GO:0040012,host-GO:0042221,host-GO:0007154,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0051641,host-GO:0042995,host-GO:0032844,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0009719,host-GO:0036094,host-GO:0002252,host-GO:0003008,host-GO:0051219,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0009653,host-GO:0032879,host-GO:0002253,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0031975,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229","host-IPR003527,host-IPR011009,host-IPR000719,host-IPR017441,host-IPR008271,host-IPR008349"
uniprotkb:Q2HRC9%uniprotkb:Q9NR28,"host-GO:0043227,host-GO:0044444,host-GO:0043233,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0044459,host-GO:0032991,host-GO:0005737,host-GO:0065009,host-GO:0044763,host-GO:0019222,host-GO:0044425,host-GO:0043229,host-GO:0007165,host-GO:0070013,host-GO:0031974","host-IPR009062,host-IPR015142,virus-IPR006882"
uniprotkb:Q2HRC8%uniprotkb:Q9HD23,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0005215,host-GO:0071704,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0019866,host-GO:0051234,host-GO:0051641,host-GO:0044763,host-GO:0044425,host-GO:0043229",virus-IPR006882
uniprotkb:P06400%uniprotkb:Q77Q82,"host-GO:0033036,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0003674,host-GO:0071704,host-GO:0002682,host-GO:0000075,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0051641,host-GO:0048583,host-GO:0061676,host-GO:0006807,host-GO:0005102,host-GO:0048519,host-GO:0050793,host-GO:0051219,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0040008,host-GO:0097159,host-GO:0000307,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0009653,host-GO:0001071,host-GO:0032879,host-GO:0000988,host-GO:0044087,host-GO:0048856,host-GO:0032991,host-GO:0005667,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:1901363,virus-GO:0001071,virus-GO:0050794,virus-GO:0019222,virus-GO:0097159","host-IPR002719,host-IPR028309,host-IPR002720,host-IPR033057,host-IPR015030,host-IPR013763,host-IPR024599,virus-IPR011991,virus-IPR017855,virus-IPR001346,virus-IPR019471,virus-IPR008984"
uniprotkb:P28749%uniprotkb:Q77Q82,"host-GO:0003682,host-GO:0043227,host-GO:0044237,host-GO:0008134,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0050794,host-GO:0044446,host-GO:0048518,host-GO:0044763,host-GO:0005667,host-GO:0065009,host-GO:0032991,host-GO:0019222,host-GO:0006807,host-GO:0043229,host-GO:0048519,virus-GO:1901363,virus-GO:0001071,virus-GO:0050794,virus-GO:0019222,virus-GO:0097159","host-IPR028310,host-IPR002719,host-IPR028309,host-IPR002720,host-IPR015030,host-IPR013763,host-IPR024599,virus-IPR011991,virus-IPR017855,virus-IPR001346,virus-IPR019471,virus-IPR008984"
uniprotkb:P88970%uniprotkb:Q15293,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0044238,host-GO:0071704,host-GO:0043233,host-GO:0048856,host-GO:0044707,host-GO:0044767,host-GO:0044446,host-GO:0043167,host-GO:0043229,host-GO:0070013,host-GO:0006807,host-GO:0031974,virus-GO:0016020,virus-GO:0044425","host-IPR011992,host-IPR018247,host-IPR002048,host-IPR027241,virus-IPR013783,virus-IPR004121,virus-IPR021022,virus-IPR007110"
uniprotkb:P88970%uniprotkb:Q14257,"host-GO:0043227,host-GO:0044444,host-GO:0043233,host-GO:0044446,host-GO:0043228,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR011992,host-IPR018247,host-IPR002048,virus-IPR013783,virus-IPR004121,virus-IPR021022,virus-IPR007110"
uniprotkb:F5HGJ3%uniprotkb:P10415,"host-GO:0044710,host-GO:0044444,host-GO:0008134,host-GO:0048589,host-GO:0044238,host-GO:0045321,host-GO:0043900,host-GO:0044446,host-GO:0044707,host-GO:0002520,host-GO:0044763,host-GO:0051716,host-GO:0040012,host-GO:0009628,host-GO:0044425,host-GO:0016049,host-GO:0042221,host-GO:0044702,host-GO:0007154,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0042802,host-GO:0046983,host-GO:0006950,host-GO:0043209,host-GO:0044703,host-GO:0006807,host-GO:0009719,host-GO:0032844,host-GO:0003006,host-GO:0048519,host-GO:0022602,host-GO:0002252,host-GO:0003008,host-GO:0098602,host-GO:0050793,host-GO:0040007,host-GO:0005215,host-GO:0016043,host-GO:0019899,host-GO:0044706,host-GO:0065008,host-GO:0051234,host-GO:0040008,host-GO:0006808,host-GO:0007155,host-GO:0097159,host-GO:0001776,host-GO:0007165,host-GO:0098772,host-GO:0005622,host-GO:0008283,host-GO:0044237,host-GO:0043227,host-GO:0043473,host-GO:0030155,host-GO:0044708,host-GO:0009653,host-GO:0006955,host-GO:0032879,host-GO:0002253,host-GO:0048856,host-GO:0005737,host-GO:0031968,host-GO:0032991,host-GO:0048070,host-GO:0065009,host-GO:0051707,host-GO:0019222,host-GO:0023051,host-GO:0002209,host-GO:0043229,virus-GO:0033647,virus-GO:0044094,virus-GO:0019048,virus-GO:0050794,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0048519,virus-GO:0033644,virus-GO:0044419,virus-GO:0033655","host-IPR004725,host-IPR020728,host-IPR020731,host-IPR026298,host-IPR002475,host-IPR020717,host-IPR003093,host-IPR020726,host-IPR013278,virus-IPR026298,virus-IPR002475"
uniprotkb:P46063%uniprotkb:P88947,"host-GO:0044237,host-GO:0043227,host-GO:0036094,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0005737,host-GO:0016020,host-GO:0097367,host-GO:0043228,host-GO:0044446,host-GO:0051716,host-GO:0097159,host-GO:0043167,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0043229,","host-IPR004589,host-IPR032284,host-IPR011545,host-IPR011991,host-IPR001650,host-IPR027417,host-IPR014001"
uniprotkb:P25440%uniprotkb:Q2HR75,"host-GO:0003682,host-GO:0043227,host-GO:0044237,host-GO:0006807,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0050794,host-GO:0005737,host-GO:0044446,host-GO:0140030,host-GO:0042393,host-GO:0019222,host-GO:0048609,host-GO:0044702,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0030430,virus-GO:0097159,virus-GO:0019222,virus-GO:0043167,virus-GO:0006807","host-IPR018359,host-IPR027353,host-IPR001487,virus-IPR008648"
uniprotkb:Q96AY3%uniprotkb:Q98138,"host-GO:0044237,host-GO:0043227,host-GO:0008144,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0043233,host-GO:0016043,host-GO:0044446,host-GO:0005737,host-GO:0043228,host-GO:0006457,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0006807,host-GO:0003824,host-GO:0031974,host-GO:0043229,","host-IPR026257,host-IPR001179,host-IPR023566,host-IPR002048,host-IPR011992,host-IPR018247"
uniprotkb:P27694%uniprotkb:Q9QR71,"host-GO:0033036,host-GO:0051606,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0016043,host-GO:0065008,host-GO:0097159,host-GO:0043167,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0044087,host-GO:0032991,host-GO:0023051,host-GO:0043229","host-IPR013955,host-IPR004591,host-IPR007199,host-IPR031657,host-IPR012340,host-IPR004365"
uniprotkb:P15927%uniprotkb:Q9QR71,"host-GO:0033036,host-GO:0051606,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0043229,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0097159,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0047485,host-GO:0044087,host-GO:0032991,host-GO:0019222,host-GO:0023051,host-GO:0000075","host-IPR012340,host-IPR014892,host-IPR011991,host-IPR014646"
uniprotkb:P88970%uniprotkb:Q99470,"host-GO:0044237,host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0006807,host-GO:0005576,host-GO:0009056,host-GO:0044238,host-GO:0071704,host-GO:0044446,host-GO:0016020,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0006950,host-GO:0042221,host-GO:0003824,virus-GO:0016020,virus-GO:0044425","host-IPR027005,host-IPR016093,virus-IPR013783,virus-IPR004121,virus-IPR021022,virus-IPR007110"
uniprotkb:Q76S40%uniprotkb:Q99470,"host-GO:0044237,host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0006807,host-GO:0005576,host-GO:0009056,host-GO:0044238,host-GO:0071704,host-GO:0044446,host-GO:0016020,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0006950,host-GO:0042221,host-GO:0003824,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0044763,virus-GO:0048037,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094","host-IPR027005,host-IPR016093,virus-IPR012259,virus-IPR001796,virus-IPR017925,virus-IPR024072"
