xref_partners_sorted,GO,interpro
uniprotkb:P0CK58%uniprotkb:Q13136,"host-GO:0030054,host-GO:0044444,host-GO:0004871,host-GO:0007269,host-GO:0044456,host-GO:0032879,host-GO:0097458,host-GO:1902578,host-GO:0044087,host-GO:0050794,host-GO:0005737,host-GO:0065008,host-GO:0051234,host-GO:0044763,host-GO:0007155,host-GO:0007165,host-GO:0048519,virus-GO:0048519,virus-GO:0019048,virus-GO:0044419,virus-GO:0050794","host-IPR001660,host-IPR013761,host-IPR029515,host-IPR030438,virus-IPR010677"
uniprotkb:P0C739%uniprotkb:P78357,"host-GO:0033036,host-GO:0044763,host-GO:0044425,host-GO:0019904,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0051641,host-GO:0048583,host-GO:0048518,host-GO:0042995,host-GO:0030674,host-GO:0043209,host-GO:0044463,host-GO:0003008,host-GO:0016043,host-GO:0065008,host-GO:0007155,host-GO:0048646,host-GO:0007165,host-GO:0060089,host-GO:0030054,host-GO:0009653,host-GO:0097458,host-GO:0044459,host-GO:0032991,host-GO:0060090,host-GO:0023051,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR000421,host-IPR028872,host-IPR003585,host-IPR008979,host-IPR002181,host-IPR013320,host-IPR000742,host-IPR001791"
uniprotkb:P03182%uniprotkb:P78357,"host-GO:0033036,host-GO:0044763,host-GO:0044425,host-GO:0019904,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0051641,host-GO:0048583,host-GO:0048518,host-GO:0042995,host-GO:0030674,host-GO:0043209,host-GO:0044463,host-GO:0003008,host-GO:0016043,host-GO:0065008,host-GO:0007155,host-GO:0048646,host-GO:0007165,host-GO:0060089,host-GO:0030054,host-GO:0009653,host-GO:0097458,host-GO:0044459,host-GO:0032991,host-GO:0060090,host-GO:0023051,virus-GO:0033647,virus-GO:0050794,virus-GO:0016020,virus-GO:0048583,virus-GO:0033655,virus-GO:0033644,virus-GO:0044425,virus-GO:0044217,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR000421,host-IPR028872,host-IPR003585,host-IPR008979,host-IPR002181,host-IPR013320,host-IPR000742,host-IPR001791,virus-IPR020726,virus-IPR026298,virus-IPR002475"
uniprotkb:P0CK56%uniprotkb:P78357,"host-GO:0033036,host-GO:0044763,host-GO:0044425,host-GO:0019904,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0051641,host-GO:0048583,host-GO:0048518,host-GO:0042995,host-GO:0030674,host-GO:0043209,host-GO:0044463,host-GO:0003008,host-GO:0016043,host-GO:0065008,host-GO:0007155,host-GO:0048646,host-GO:0007165,host-GO:0060089,host-GO:0030054,host-GO:0009653,host-GO:0097458,host-GO:0044459,host-GO:0032991,host-GO:0060090,host-GO:0023051","host-IPR000421,host-IPR028872,host-IPR003585,host-IPR008979,host-IPR002181,host-IPR013320,host-IPR000742,host-IPR001791,virus-IPR004289"
uniprotkb:Q8AZK7%uniprotkb:Q9BPW8,"host-GO:0043227,host-GO:0003008,host-GO:0044444,host-GO:0044456,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0044459,host-GO:0019866,host-GO:0044425,host-GO:0043229,host-GO:0042165,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR011008,host-IPR012577,virus-IPR005030"
uniprotkb:Q8AZK7%uniprotkb:Q9Y265,"host-GO:0044444,host-GO:0044421,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0001098,host-GO:0044702,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0006950,host-GO:0048609,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0016043,host-GO:0034708,host-GO:0019899,host-GO:0050839,host-GO:0031248,host-GO:0043228,host-GO:0040008,host-GO:0043167,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0033202,host-GO:0032879,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR027417,host-IPR027238,host-IPR010339,host-IPR003593,virus-IPR005030"
uniprotkb:P55884%uniprotkb:Q8AZK7,"host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0044444,host-GO:0044421,host-GO:0005198,host-GO:1901363,host-GO:0009058,host-GO:0031369,host-GO:0071704,host-GO:0044238,host-GO:0075525,host-GO:0005737,host-GO:0050794,host-GO:0032991,host-GO:0097159,host-GO:0019222,host-GO:0006807,host-GO:0032947,host-GO:0075522,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR034363,host-IPR015943,host-IPR011400,host-IPR000504,host-IPR013979,virus-IPR005030"
uniprotkb:P03230%uniprotkb:Q15628,"host-GO:0044444,host-GO:0004871,host-GO:0044763,host-GO:0044425,host-GO:0051239,host-GO:0019904,host-GO:0042802,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0005102,host-GO:0048519,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0043228,host-GO:0007165,host-GO:0043227,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0060090,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0023051,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR011029,host-IPR009095,host-IPR000488,host-IPR035712,virus-IPR007961"
uniprotkb:P0C739%uniprotkb:Q8IZ07,"host-GO:0043227,host-GO:0044444,host-GO:0005737,host-GO:0016020,host-GO:0005886,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR021832,host-IPR003903,host-IPR002110,host-IPR020683"
uniprotkb:Q2MG95%uniprotkb:Q8IZ07,"host-GO:0043227,host-GO:0044444,host-GO:0005737,host-GO:0016020,host-GO:0005886,host-GO:0043229","host-IPR021832,host-IPR003903,host-IPR002110,host-IPR020683,virus-IPR004290"
uniprotkb:Q8AZJ3%uniprotkb:Q8IZ07,"host-GO:0043227,host-GO:0044444,host-GO:0005737,host-GO:0016020,host-GO:0005886,host-GO:0043229","host-IPR021832,host-IPR003903,host-IPR002110,host-IPR020683"
uniprotkb:P0CK58%uniprotkb:Q8IZ07,"host-GO:0043227,host-GO:0044444,host-GO:0005737,host-GO:0016020,host-GO:0005886,host-GO:0043229,virus-GO:0048519,virus-GO:0019048,virus-GO:0044419,virus-GO:0050794","host-IPR021832,host-IPR003903,host-IPR002110,host-IPR020683,virus-IPR010677"
uniprotkb:P13285%uniprotkb:Q8IZ07,"host-GO:0043227,host-GO:0044444,host-GO:0005737,host-GO:0016020,host-GO:0005886,host-GO:0043229,virus-GO:0019048,virus-GO:0016043,virus-GO:0050794,virus-GO:0016020,virus-GO:0044217,virus-GO:0065009,virus-GO:0044425,virus-GO:0019222,virus-GO:0030430,virus-GO:0033644,virus-GO:0019042,virus-GO:0044419,virus-GO:0033655","host-IPR021832,host-IPR003903,host-IPR002110,host-IPR020683,virus-IPR010881"
uniprotkb:Q8AZK7%uniprotkb:Q92522,"host-GO:0043227,host-GO:1901363,host-GO:0044446,host-GO:0016043,host-GO:0050839,host-GO:0032991,host-GO:0043228,host-GO:0097159,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR005819,host-IPR005818,host-IPR011991,virus-IPR005030"
uniprotkb:O15460%uniprotkb:Q8AZK7,"host-GO:0044237,host-GO:0044710,host-GO:0036094,host-GO:0044444,host-GO:0043227,host-GO:0071704,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0030246,host-GO:0043167,host-GO:0009055,host-GO:0043229,host-GO:0070013,host-GO:0006807,host-GO:0003824,host-GO:0031974,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR013026,host-IPR005123,host-IPR019734,host-IPR011990,host-IPR006620,host-IPR013547,virus-IPR005030"
uniprotkb:P40227%uniprotkb:Q2MG95,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194,virus-IPR004290"
uniprotkb:P03220%uniprotkb:P40227,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194,virus-IPR004280"
uniprotkb:P40227%uniprotkb:Q2MG96,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194,virus-IPR008566"
uniprotkb:P0CK56%uniprotkb:P40227,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194,virus-IPR004289"
uniprotkb:P03179%uniprotkb:P40227,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222,virus-GO:0033647,virus-GO:0046794,virus-GO:0019033,virus-GO:0051234,virus-GO:1902579","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194,virus-IPR029062,virus-IPR024346,virus-IPR010918,virus-IPR016188,virus-IPR010077"
uniprotkb:P03225%uniprotkb:P40227,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222,virus-GO:0036338,virus-GO:0055036,virus-GO:0016020,virus-GO:0044425","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194"
uniprotkb:P30119%uniprotkb:P40227,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194,virus-IPR006772"
uniprotkb:P40227%uniprotkb:Q2MG97,"host-GO:0044421,host-GO:0044183,host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0019904,host-GO:1901363,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0032844,host-GO:0036094,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0051082,host-GO:0005737,host-GO:0032991,host-GO:0019222","host-IPR017998,host-IPR002423,host-IPR027409,host-IPR012722,host-IPR027413,host-IPR002194"
uniprotkb:Q86T03%uniprotkb:Q8AZJ3,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0044238,host-GO:0071704,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0044763,host-GO:0044425,host-GO:0003824,host-GO:0043229",host-IPR019178
uniprotkb:P0CK58%uniprotkb:Q86T03,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0044238,host-GO:0071704,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0044763,host-GO:0044425,host-GO:0003824,host-GO:0043229,virus-GO:0048519,virus-GO:0019048,virus-GO:0044419,virus-GO:0050794","host-IPR019178,virus-IPR010677"
uniprotkb:P0C739%uniprotkb:Q9P0L0,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0004871,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043900,host-GO:0044446,host-GO:0044763,host-GO:0040012,host-GO:0044425,host-GO:0044419,host-GO:0019904,host-GO:0071704,host-GO:0031090,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0046983,host-GO:0006807,host-GO:0002252,host-GO:0048519,host-GO:0019048,host-GO:0016043,host-GO:0050839,host-GO:0043228,host-GO:0051234,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0008092,host-GO:1902578,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR008962,host-IPR000535,host-IPR030229,host-IPR013783,host-IPR016763"
uniprotkb:P03182%uniprotkb:Q9P0L0,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0004871,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043900,host-GO:0044446,host-GO:0044763,host-GO:0040012,host-GO:0044425,host-GO:0044419,host-GO:0019904,host-GO:0071704,host-GO:0031090,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0046983,host-GO:0006807,host-GO:0002252,host-GO:0048519,host-GO:0019048,host-GO:0016043,host-GO:0050839,host-GO:0043228,host-GO:0051234,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0008092,host-GO:1902578,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0050794,virus-GO:0016020,virus-GO:0048583,virus-GO:0033655,virus-GO:0033644,virus-GO:0044425,virus-GO:0044217,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR008962,host-IPR000535,host-IPR030229,host-IPR013783,host-IPR016763,virus-IPR020726,virus-IPR026298,virus-IPR002475"
uniprotkb:Q3ZCQ8%uniprotkb:Q8AZK7,"host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0044877,host-GO:0051641,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0016043,host-GO:0019866,host-GO:0051234,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR004274,host-IPR027111,host-IPR023214,virus-IPR005030"
uniprotkb:P0C739%uniprotkb:P35606,"host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0005198,host-GO:0031090,host-GO:0044446,host-GO:0005737,host-GO:0016020,host-GO:0051234,host-GO:0051641,host-GO:0032991,host-GO:0044425,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0032879,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR017986,host-IPR006692,host-IPR015943,host-IPR020472,host-IPR001680,host-IPR016453"
uniprotkb:P62829%uniprotkb:Q8AZK7,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0030529,host-GO:0042221,host-GO:0019083,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0006807,host-GO:0009719,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0098772,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0005198,host-GO:0043230,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR000218,host-IPR019972,virus-IPR005030"
uniprotkb:P03179%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0046794,virus-GO:0019033,virus-GO:0051234,virus-GO:1902579","host-IPR030083,host-IPR002190,virus-IPR029062,virus-IPR024346,virus-IPR010918,virus-IPR016188,virus-IPR010077"
uniprotkb:Q2MG95%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229","host-IPR030083,host-IPR002190,virus-IPR004290"
uniprotkb:Q8AZK7%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019083,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0000988,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR030083,host-IPR002190,virus-IPR005030"
uniprotkb:P0CK49%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0019033,virus-GO:0030430,virus-GO:0033655","host-IPR030083,host-IPR002190,virus-IPR007619"
uniprotkb:P30119%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229","host-IPR030083,host-IPR002190,virus-IPR006772"
uniprotkb:Q2MG97%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229","host-IPR030083,host-IPR002190"
uniprotkb:P0CK56%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229","host-IPR030083,host-IPR002190,virus-IPR004289"
uniprotkb:P03220%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229","host-IPR030083,host-IPR002190,virus-IPR004280"
uniprotkb:P03204%uniprotkb:Q9Y5V3,"host-GO:0044446,host-GO:0044707,host-GO:0042752,host-GO:0051239,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0048519,host-GO:0050793,host-GO:0007623,host-GO:0043227,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019048,virus-GO:0044094,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0019222,virus-GO:0006807,virus-GO:0044419","host-IPR030083,host-IPR002190,virus-IPR007706"
uniprotkb:O95817%uniprotkb:Q2MG95,"host-GO:0044444,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:1901363,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0044877,host-GO:0048583,host-GO:0042995,host-GO:0016020,host-GO:0006950,host-GO:0036094,host-GO:0048519,host-GO:0032403,host-GO:0050839,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0007165,host-GO:0098772,host-GO:0043227,host-GO:0051087,host-GO:0032879,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0044449,host-GO:0043229","host-IPR003103,host-IPR001202,virus-IPR004290"
uniprotkb:O95817%uniprotkb:P30119,"host-GO:0044444,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:1901363,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0044877,host-GO:0048583,host-GO:0042995,host-GO:0016020,host-GO:0006950,host-GO:0036094,host-GO:0048519,host-GO:0032403,host-GO:0050839,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0007165,host-GO:0098772,host-GO:0043227,host-GO:0051087,host-GO:0032879,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0044449,host-GO:0043229","host-IPR003103,host-IPR001202,virus-IPR006772"
uniprotkb:O95817%uniprotkb:P03182,"host-GO:0044444,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:1901363,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0044877,host-GO:0048583,host-GO:0042995,host-GO:0016020,host-GO:0006950,host-GO:0036094,host-GO:0048519,host-GO:0032403,host-GO:0050839,host-GO:0065008,host-GO:0006457,host-GO:0097159,host-GO:0007165,host-GO:0098772,host-GO:0043227,host-GO:0051087,host-GO:0032879,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0044449,host-GO:0043229,virus-GO:0033647,virus-GO:0050794,virus-GO:0016020,virus-GO:0048583,virus-GO:0033655,virus-GO:0033644,virus-GO:0044425,virus-GO:0044217,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR003103,host-IPR001202,virus-IPR020726,virus-IPR026298,virus-IPR002475"
