xref_partners_sorted,GO,interpro
uniprotkb:Q8V2D1%uniprotkb:Q9Y4K3,"host-GO:0044710,host-GO:0044444,host-GO:0044238,host-GO:0045321,host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0043229,host-GO:0051239,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0009605,host-GO:0019882,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0006955,host-GO:0047485,host-GO:0009653,host-GO:0032879,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0002253,virus-GO:0016020,virus-GO:0044425","host-IPR017907,host-IPR013083,host-IPR002083,host-IPR027139,host-IPR001841,host-IPR012227,host-IPR001293,host-IPR008974,virus-IPR001368"
uniprotkb:P09708%uniprotkb:Q12959,"host-GO:0044710,host-GO:0044421,host-GO:0033036,host-GO:0044444,host-GO:0044238,host-GO:0045321,host-GO:0044446,host-GO:0044707,host-GO:0035748,host-GO:0044763,host-GO:0007017,host-GO:0044425,host-GO:0061842,host-GO:0007154,host-GO:0051239,host-GO:0019904,host-GO:0071704,host-GO:0002682,host-GO:0000075,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0051641,host-GO:0099080,host-GO:0006807,host-GO:0005102,host-GO:0032947,host-GO:0045202,host-GO:0048519,host-GO:0008022,host-GO:0003006,host-GO:0002252,host-GO:0003824,host-GO:0044463,host-GO:0098602,host-GO:0005215,host-GO:0050793,host-GO:0044456,host-GO:0043219,host-GO:0003008,host-GO:0005886,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0060089,host-GO:0022402,host-GO:0044325,host-GO:0008283,host-GO:0098772,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0005198,host-GO:0043230,host-GO:0030155,host-GO:0008092,host-GO:0009653,host-GO:0006955,host-GO:0032879,host-GO:0097458,host-GO:1902578,host-GO:0002440,host-GO:0048856,host-GO:0005737,host-GO:0044087,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0098900,host-GO:0044700,host-GO:0023051,host-GO:0099572,host-GO:0043229,","host-IPR015143,host-IPR001478,host-IPR019583,host-IPR019590,host-IPR004172,host-IPR027417,host-IPR008144,host-IPR011511,host-IPR016313,host-IPR008145,host-IPR001452,host-IPR020590"
uniprotkb:P16727%uniprotkb:P27348,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0044446,host-GO:0044763,host-GO:0019904,host-GO:0031090,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0051641,host-GO:0048519,host-GO:0008022,host-GO:0071889,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0044325,host-GO:0007165,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0047485,host-GO:0032879,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR023410,host-IPR000308,host-IPR023409,virus-IPR010436"
uniprotkb:P16727%uniprotkb:P68400,"host-GO:0005956,host-GO:0044710,host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0000075,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048511,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0048519,host-GO:0040008,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0047485,host-GO:0031072,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR011009,host-IPR017441,host-IPR000719,host-IPR008271,virus-IPR010436"
uniprotkb:P07355%uniprotkb:P16727,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0044238,host-GO:0045321,host-GO:0043900,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0042221,host-GO:0044419,host-GO:0051239,host-GO:0030496,host-GO:1901363,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0051641,host-GO:0048583,host-GO:0016020,host-GO:0009986,host-GO:0098631,host-GO:0042995,host-GO:0006807,host-GO:0009719,host-GO:1900046,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0035749,host-GO:0048306,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0043228,host-GO:0044548,host-GO:0008289,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0007155,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0008092,host-GO:0043220,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0044033,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR018502,host-IPR002389,host-IPR001464,host-IPR018252,virus-IPR010436"
uniprotkb:P09651%uniprotkb:P19893,"host-GO:0044421,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0042221,host-GO:0007154,host-GO:0019904,host-GO:1901363,host-GO:0071704,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0051641,host-GO:0032844,host-GO:0006950,host-GO:0006807,host-GO:0048519,host-GO:0065008,host-GO:0051234,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019079,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR021662,host-IPR034803,host-IPR034845,host-IPR000504,virus-IPR005028,virus-IPR010855"
uniprotkb:P11021%uniprotkb:Q6SVZ5,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0044425,host-GO:0040012,host-GO:0042221,host-GO:0051787,host-GO:0007154,host-GO:0051239,host-GO:0019904,host-GO:0030496,host-GO:0051235,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0009607,host-GO:0009605,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0016020,host-GO:0048583,host-GO:0009986,host-GO:0006950,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0009719,host-GO:0048519,host-GO:0050793,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0051234,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0051087,host-GO:0051082,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0044385,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR029047,host-IPR018181,host-IPR029048,host-IPR013126,virus-IPR012536"
uniprotkb:P16727%uniprotkb:P52294,"host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044419,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0051641,host-GO:0042995,host-GO:0006807,host-GO:0019048,host-GO:0046794,host-GO:0005215,host-GO:0033218,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:1902579,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR000225,host-IPR002652,host-IPR011989,host-IPR016024,host-IPR024931,host-IPR032413,virus-IPR010436"
uniprotkb:P52294%uniprotkb:Q04234,"host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044419,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0051641,host-GO:0042995,host-GO:0006807,host-GO:0019048,host-GO:0046794,host-GO:0005215,host-GO:0033218,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:1902579,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0033036,virus-GO:0005215,virus-GO:1901363,virus-GO:0044419,virus-GO:0044238,virus-GO:0019069,virus-GO:0071704,virus-GO:0097367,virus-GO:0051234,virus-GO:0019072,virus-GO:0019076,virus-GO:0097159,virus-GO:0043167,virus-GO:0052192,virus-GO:0006807,virus-GO:0036094","host-IPR000225,host-IPR002652,host-IPR011989,host-IPR016024,host-IPR024931,host-IPR032413,virus-IPR000501"
uniprotkb:P16727%uniprotkb:P52292,"host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044419,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0051641,host-GO:0006807,host-GO:0019048,host-GO:0046794,host-GO:0005215,host-GO:0019899,host-GO:0033218,host-GO:0051234,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:1902579,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR000225,host-IPR002652,host-IPR011989,host-IPR016024,host-IPR024931,host-IPR032413,virus-IPR010436"
uniprotkb:O00505%uniprotkb:P16727,"host-GO:0008022,host-GO:0043227,host-GO:0019048,host-GO:0033036,host-GO:0044444,host-GO:0005215,host-GO:0046794,host-GO:1902578,host-GO:0044446,host-GO:0033218,host-GO:0005737,host-GO:0016043,host-GO:0051234,host-GO:0051641,host-GO:0032991,host-GO:1902579,host-GO:0044419,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR000225,host-IPR002652,host-IPR011989,host-IPR016024,host-IPR024931,host-IPR032413,virus-IPR010436"
uniprotkb:O00629%uniprotkb:P16727,"host-GO:0043230,host-GO:0043227,host-GO:0019048,host-GO:0033036,host-GO:0046794,host-GO:0005215,host-GO:0044444,host-GO:0044421,host-GO:1902578,host-GO:0044446,host-GO:0033218,host-GO:0005737,host-GO:0051234,host-GO:0051641,host-GO:0032991,host-GO:1902579,host-GO:0006950,host-GO:0042221,host-GO:0044419,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR000225,host-IPR002652,host-IPR011989,host-IPR016024,host-IPR024931,host-IPR032413,virus-IPR010436"
uniprotkb:P16727%uniprotkb:P35579,"host-GO:0044444,host-GO:0044421,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0007017,host-GO:0044425,host-GO:0032155,host-GO:0098862,host-GO:0019904,host-GO:0043495,host-GO:1901363,host-GO:0031252,host-GO:0071704,host-GO:0042802,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0044877,host-GO:0016020,host-GO:0051641,host-GO:0046983,host-GO:0042995,host-GO:0048870,host-GO:0006807,host-GO:0036094,host-GO:0098602,host-GO:0070938,host-GO:0003824,host-GO:1903046,host-GO:0045202,host-GO:0048519,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0050839,host-GO:0065008,host-GO:0043228,host-GO:0007155,host-GO:0051234,host-GO:0050900,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0005516,host-GO:0007165,host-GO:0022402,host-GO:0008092,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0009653,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0019222,host-GO:0005886,host-GO:0097610,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR000048,host-IPR004009,host-IPR001609,host-IPR016137,host-IPR002928,host-IPR027417,virus-IPR010436"
uniprotkb:F5HCM1%uniprotkb:P29590,"host-GO:0044444,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0040012,host-GO:0042221,host-GO:0042752,host-GO:0032182,host-GO:0051239,host-GO:0051235,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0051641,host-GO:0046983,host-GO:0042802,host-GO:0048870,host-GO:0006950,host-GO:0032844,host-GO:0048511,host-GO:0006807,host-GO:0046332,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0040008,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0007623,host-GO:0007165,host-GO:0022402,host-GO:0005622,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0009653,host-GO:0006955,host-GO:0032879,host-GO:0000988,host-GO:1902578,host-GO:0005737,host-GO:0051707,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0050690,virus-GO:0019083,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0043900,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR017907,host-IPR013083,host-IPR021978,host-IPR000315,host-IPR001841,virus-IPR010855"
uniprotkb:P16727%uniprotkb:Q13164,"host-GO:0044710,host-GO:0044444,host-GO:0004871,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0009719,host-GO:0048519,host-GO:0050793,host-GO:0019899,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0032879,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR003527,host-IPR011009,host-IPR000719,host-IPR017441,host-IPR011989,host-IPR008271,virus-IPR010436"
uniprotkb:O00231%uniprotkb:P16727,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0051239,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0019882,host-GO:0048518,host-GO:0005838,host-GO:0048583,host-GO:0016020,host-GO:0044767,host-GO:0006950,host-GO:0000502,host-GO:0006807,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0022624,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008541,host-GO:0007165,host-GO:0022402,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0005198,host-GO:0002253,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR011991,host-IPR000717,host-IPR011990,host-IPR035295,virus-IPR010436"
uniprotkb:Q07812%uniprotkb:Q6SW94,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0045321,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0071944,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0044425,host-GO:0044702,host-GO:0042221,host-GO:0051239,host-GO:0019904,host-GO:0071704,host-GO:0002682,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0051641,host-GO:0046983,host-GO:0048870,host-GO:0006950,host-GO:0032844,host-GO:0048609,host-GO:0006807,host-GO:0003006,host-GO:0048519,host-GO:0022602,host-GO:0050793,host-GO:0005215,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0006808,host-GO:0008289,host-GO:0001776,host-GO:0007165,host-GO:0022402,host-GO:0008283,host-GO:0005622,host-GO:0043230,host-GO:0043227,host-GO:0044237,host-GO:0009653,host-GO:0002262,host-GO:0051087,host-GO:0002253,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0048856,host-GO:0031072,host-GO:0032991,host-GO:0048070,host-GO:0065009,host-GO:0002339,host-GO:0019222,host-GO:0031968,host-GO:0031975,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0050794,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0033655","host-IPR020728,host-IPR026298,host-IPR002475,host-IPR020717,host-IPR020726,host-IPR026304,virus-IPR010880"
uniprotkb:P16727%uniprotkb:Q09028,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0042393,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0044877,host-GO:0048583,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0034708,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR017986,host-IPR015943,host-IPR020472,host-IPR019775,host-IPR001680,host-IPR022052,virus-IPR010436"
uniprotkb:P04843%uniprotkb:Q6SVZ5,"host-GO:0044237,host-GO:0043227,host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0016020,host-GO:0044763,host-GO:0032991,host-GO:0097159,host-GO:0044425,host-GO:0006807,host-GO:0003824,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0044385,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR007676,virus-IPR012536"
uniprotkb:P19893%uniprotkb:P55854,"host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0044421,host-GO:0031386,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0005737,host-GO:0019899,host-GO:0043228,host-GO:0032991,host-GO:0065009,host-GO:0051716,host-GO:0006950,host-GO:0006807,host-GO:0043229,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019079,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR022617,host-IPR033950,host-IPR029071,host-IPR027218,host-IPR000626,virus-IPR005028,virus-IPR010855"
uniprotkb:P19893%uniprotkb:P61956,"host-GO:0044237,host-GO:0043227,host-GO:0008134,host-GO:1901363,host-GO:0031386,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0019899,host-GO:0051716,host-GO:0097159,host-GO:0019222,host-GO:0006950,host-GO:0006807,host-GO:0043229,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019079,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR022617,host-IPR033950,host-IPR029071,host-IPR027218,host-IPR000626,virus-IPR005028,virus-IPR010855"
uniprotkb:P16727%uniprotkb:Q07021,"host-GO:0044421,host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0043233,host-GO:0044446,host-GO:0002376,host-GO:0072376,host-GO:0001846,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0001848,host-GO:0051239,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0030984,host-GO:0009986,host-GO:0006950,host-GO:0006807,host-GO:0036094,host-GO:0005102,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0044085,host-GO:0006955,host-GO:0032879,host-GO:0000988,host-GO:0002253,host-GO:0005737,host-GO:0019222,host-GO:2000241,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR003428,virus-IPR010436"
uniprotkb:Q6SWB7%uniprotkb:Q9Y4K3,"host-GO:0044710,host-GO:0044444,host-GO:0044238,host-GO:0045321,host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0043229,host-GO:0051239,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0009605,host-GO:0019882,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0006955,host-GO:0047485,host-GO:0009653,host-GO:0032879,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0002253,virus-GO:0016020,virus-GO:0033644,virus-GO:0044217,virus-GO:0044425","host-IPR017907,host-IPR013083,host-IPR002083,host-IPR027139,host-IPR001841,host-IPR012227,host-IPR001293,host-IPR008974,virus-IPR031918"
uniprotkb:P19893%uniprotkb:P63279,"host-GO:0044444,host-GO:0008134,host-GO:0044238,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0019904,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0048519,host-GO:0019899,host-GO:0097159,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:0005737,host-GO:0031975,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019079,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR000608,host-IPR027230,host-IPR023313,host-IPR016135,virus-IPR005028,virus-IPR010855"
uniprotkb:P19893%uniprotkb:P63165,"host-GO:0033036,host-GO:0008134,host-GO:0031386,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0009628,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:0098900,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0031090,host-GO:0023051,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0042995,host-GO:0030674,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0045202,host-GO:0048519,host-GO:0008022,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0098772,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:0032879,host-GO:0044087,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0060090,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0030529,host-GO:0043229,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019079,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR029071,host-IPR033950,host-IPR000626,host-IPR022617,virus-IPR005028,virus-IPR010855"
uniprotkb:P08670%uniprotkb:P16727,"host-GO:0044421,host-GO:0044444,host-GO:0097110,host-GO:0044446,host-GO:0044763,host-GO:0051239,host-GO:1901363,host-GO:0031252,host-GO:0042802,host-GO:0044767,host-GO:0044877,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0042995,host-GO:0099080,host-GO:0048519,host-GO:0008022,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0043228,host-GO:0097159,host-GO:0007165,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0005198,host-GO:0097458,host-GO:0048856,host-GO:0005737,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR006821,host-IPR018039,host-IPR001664,host-IPR027699,virus-IPR010436"
