xref_partners_sorted,GO,interpro
uniprotkb:P04487%uniprotkb:P52597,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0008134,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0032991,host-GO:0097159,host-GO:0019222,host-GO:0030529,host-GO:0007165,host-GO:0006807,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR012996,host-IPR000504,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P31943,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0032991,host-GO:0097159,host-GO:0019222,host-GO:0030529,host-GO:0007165,host-GO:0006807,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR012996,host-IPR000504,virus-IPR020124"
uniprotkb:P04413%uniprotkb:P31943,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0032991,host-GO:0097159,host-GO:0019222,host-GO:0030529,host-GO:0007165,host-GO:0006807,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0019048,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0019033,virus-GO:0050794,virus-GO:0097367,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR012996,host-IPR000504,virus-IPR011009,virus-IPR000719,virus-IPR008271"
uniprotkb:P04413%uniprotkb:P55795,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0016020,host-GO:0032991,host-GO:0097159,host-GO:0030529,host-GO:0006807,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0019048,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0019033,virus-GO:0050794,virus-GO:0097367,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR012996,host-IPR000504,virus-IPR011009,virus-IPR000719,virus-IPR008271"
uniprotkb:P04487%uniprotkb:P55795,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0016020,host-GO:0032991,host-GO:0097159,host-GO:0030529,host-GO:0006807,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR012996,host-IPR000504,virus-IPR020124"
uniprotkb:P04487%uniprotkb:Q00839,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:1901363,host-GO:0071704,host-GO:0044767,host-GO:0050794,host-GO:0016020,host-GO:0009986,host-GO:0032844,host-GO:0048511,host-GO:0006807,host-GO:0036094,host-GO:0048519,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007623,host-GO:0044237,host-GO:0043227,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR003877,host-IPR001870,host-IPR013320,host-IPR026745,host-IPR027417,host-IPR003034,virus-IPR020124"
uniprotkb:P04413%uniprotkb:P07900,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:0019904,host-GO:1901363,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0044877,host-GO:0046983,host-GO:0006950,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0044463,host-GO:0002252,host-GO:0043335,host-GO:0032403,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0070013,host-GO:0022402,host-GO:0098772,host-GO:0031974,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0002253,host-GO:0051082,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0019048,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0019033,virus-GO:0050794,virus-GO:0097367,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR020575,host-IPR003594,host-IPR001404,host-IPR020568,host-IPR019805,virus-IPR011009,virus-IPR000719,virus-IPR008271"
uniprotkb:P04413%uniprotkb:P08238,"host-GO:0044444,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0043008,host-GO:0044702,host-GO:0042221,host-GO:0034751,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0031341,host-GO:0042802,host-GO:0031090,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0044877,host-GO:0046983,host-GO:0009986,host-GO:0006950,host-GO:0006807,host-GO:0036094,host-GO:0005102,host-GO:0003006,host-GO:0048519,host-GO:0002252,host-GO:0044463,host-GO:0008144,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0033218,host-GO:0051234,host-GO:0006457,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0007165,host-GO:0044325,host-GO:0098772,host-GO:0031974,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0032879,host-GO:0002253,host-GO:1902578,host-GO:0051082,host-GO:0048856,host-GO:0005737,host-GO:0097223,host-GO:0031072,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0044406,host-GO:0019222,host-GO:0016234,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0019048,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0019033,virus-GO:0050794,virus-GO:0097367,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR020575,host-IPR003594,host-IPR001404,host-IPR020568,host-IPR019805,virus-IPR011009,virus-IPR000719,virus-IPR008271"
uniprotkb:P04487%uniprotkb:P08238,"host-GO:0044444,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0043008,host-GO:0044702,host-GO:0042221,host-GO:0034751,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0031341,host-GO:0042802,host-GO:0031090,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0044877,host-GO:0046983,host-GO:0009986,host-GO:0006950,host-GO:0006807,host-GO:0036094,host-GO:0005102,host-GO:0003006,host-GO:0048519,host-GO:0002252,host-GO:0044463,host-GO:0008144,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0050839,host-GO:0065008,host-GO:0033218,host-GO:0051234,host-GO:0006457,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0007165,host-GO:0044325,host-GO:0098772,host-GO:0031974,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0032879,host-GO:0002253,host-GO:1902578,host-GO:0051082,host-GO:0048856,host-GO:0005737,host-GO:0097223,host-GO:0031072,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0044406,host-GO:0019222,host-GO:0016234,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR020575,host-IPR003594,host-IPR001404,host-IPR020568,host-IPR019805,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P10809,"host-GO:0044710,host-GO:0044444,host-GO:0044183,host-GO:0044421,host-GO:0051606,host-GO:0033036,host-GO:0014823,host-GO:0045321,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0009628,host-GO:0044425,host-GO:0042221,host-GO:0051787,host-GO:0044419,host-GO:0002200,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0044877,host-GO:0048583,host-GO:0051641,host-GO:0046983,host-GO:0009986,host-GO:0043209,host-GO:0006950,host-GO:0006807,host-GO:0009719,host-GO:0036094,host-GO:0002252,host-GO:0048519,host-GO:0003824,host-GO:0005905,host-GO:0032403,host-GO:0042562,host-GO:0034185,host-GO:0002039,host-GO:0016043,host-GO:0033218,host-GO:0019866,host-GO:0065008,host-GO:0019899,host-GO:0051234,host-GO:0043559,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0000307,host-GO:0008289,host-GO:0070013,host-GO:0007165,host-GO:0008283,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0030155,host-GO:0006955,host-GO:0051087,host-GO:0032879,host-GO:0002253,host-GO:0051082,host-GO:0043627,host-GO:0002440,host-GO:0005737,host-GO:1902578,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR001844,host-IPR002423,host-IPR018370,host-IPR027409,host-IPR027413,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P08865,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044419,host-GO:0019083,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0044877,host-GO:0016020,host-GO:0051641,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0051234,host-GO:0007155,host-GO:0043228,host-GO:0097159,host-GO:0060089,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0005198,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0005886,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR027498,host-IPR023591,host-IPR027504,host-IPR005707,host-IPR018130,host-IPR032281,host-IPR001865,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P07195,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0044763,host-GO:0044425,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0016020,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0019899,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0005737,host-GO:0048037,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR016040,host-IPR011304,host-IPR001557,host-IPR015955,host-IPR022383,host-IPR001236,host-IPR018177,virus-IPR020124"
uniprotkb:P10225%uniprotkb:Q08380,"host-GO:0043230,host-GO:0043227,host-GO:0044421,host-GO:0044444,host-GO:0005576,host-GO:1902578,host-GO:0043233,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0007165,host-GO:0044763,host-GO:0051234,host-GO:0007155,host-GO:0006950,host-GO:0060089,host-GO:0070013,host-GO:0031974,virus-GO:0050690,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0044419,virus-GO:0071704,virus-GO:0044238,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0051707,virus-GO:0097159,virus-GO:0019222,virus-GO:0006807,virus-GO:0003824,virus-GO:0048519","host-IPR017448,host-IPR011705,host-IPR000210,host-IPR001190,virus-IPR029060,virus-IPR006086"
uniprotkb:P04413%uniprotkb:Q08380,"host-GO:0043230,host-GO:0043227,host-GO:0044421,host-GO:0044444,host-GO:0005576,host-GO:1902578,host-GO:0043233,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0007165,host-GO:0044763,host-GO:0051234,host-GO:0007155,host-GO:0006950,host-GO:0060089,host-GO:0070013,host-GO:0031974,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0019048,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0019033,virus-GO:0050794,virus-GO:0097367,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR017448,host-IPR011705,host-IPR000210,host-IPR001190,virus-IPR011009,virus-IPR000719,virus-IPR008271"
uniprotkb:P04487%uniprotkb:Q5QNW6,"host-GO:0043230,host-GO:0043227,host-GO:0044444,host-GO:0044421,host-GO:1901363,host-GO:0003674,host-GO:0044446,host-GO:0016043,host-GO:0032991,host-GO:0043228,host-GO:0046983,host-GO:0097159,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR000558,host-IPR007125,host-IPR009072,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P19338,"host-GO:0044444,host-GO:0044421,host-GO:0044446,host-GO:0051716,host-GO:0042221,host-GO:1901363,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0048518,host-GO:0009719,host-GO:0048519,host-GO:0008022,host-GO:0019899,host-GO:0043228,host-GO:0097159,host-GO:0048646,host-GO:0043230,host-GO:0043227,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR003954,host-IPR034234,host-IPR034235,host-IPR000504,host-IPR034230,host-IPR034233,virus-IPR020124"
uniprotkb:P08393%uniprotkb:P12036,"host-GO:0044444,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0007017,host-GO:0042221,host-GO:0044767,host-GO:0044877,host-GO:0050794,host-GO:0042995,host-GO:0030674,host-GO:0099080,host-GO:0043209,host-GO:0032403,host-GO:0044456,host-GO:0016043,host-GO:0019899,host-GO:0008092,host-GO:0043227,host-GO:0005198,host-GO:0009653,host-GO:0097458,host-GO:0032879,host-GO:0005737,host-GO:0060090,host-GO:0016234,host-GO:0099572,host-GO:0043229,virus-GO:0033647,virus-GO:0009058,virus-GO:0019046,virus-GO:0044238,virus-GO:0030430,virus-GO:0042221,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0019033,virus-GO:0009607,virus-GO:0002682,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0048583,virus-GO:0006807,virus-GO:0003824,virus-GO:0048519,virus-GO:0019048,virus-GO:0097159,virus-GO:0043167,virus-GO:0044237,virus-GO:0051707,virus-GO:0065009,virus-GO:0019222","host-IPR018039,host-IPR033183,host-IPR001664,host-IPR010790,virus-IPR017907,virus-IPR013083,virus-IPR001841,virus-IPR018957"
uniprotkb:P12036%uniprotkb:P36313,"host-GO:0044444,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0007017,host-GO:0042221,host-GO:0044767,host-GO:0044877,host-GO:0050794,host-GO:0042995,host-GO:0030674,host-GO:0099080,host-GO:0043209,host-GO:0032403,host-GO:0044456,host-GO:0016043,host-GO:0019899,host-GO:0008092,host-GO:0043227,host-GO:0005198,host-GO:0009653,host-GO:0097458,host-GO:0032879,host-GO:0005737,host-GO:0060090,host-GO:0016234,host-GO:0099572,host-GO:0043229,virus-GO:0033647,virus-GO:0050690,virus-GO:0044094,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0065009,virus-GO:0030430,virus-GO:0019222,virus-GO:0048583,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR018039,host-IPR033183,host-IPR001664,host-IPR010790,virus-IPR019523"
uniprotkb:P04487%uniprotkb:P06748,"host-GO:0044444,host-GO:0033036,host-GO:0008134,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0042393,host-GO:0051716,host-GO:0009628,host-GO:0007017,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0051641,host-GO:0016020,host-GO:0044767,host-GO:0046983,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0007165,host-GO:0022402,host-GO:0098772,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0051082,host-GO:0000988,host-GO:0044087,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR024057,host-IPR032569,host-IPR004301,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P67809,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0003682,host-GO:1901363,host-GO:0005576,host-GO:0071704,host-GO:0031090,host-GO:0050794,host-GO:0044767,host-GO:0016020,host-GO:0051641,host-GO:0048518,host-GO:0006807,host-GO:0048519,host-GO:0050793,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0001071,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR002059,host-IPR019844,host-IPR012340,host-IPR011129,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P25705,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0043532,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0045261,host-GO:0044425,host-GO:0040012,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0044767,host-GO:0051641,host-GO:0043209,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0005102,host-GO:0048519,host-GO:0045259,host-GO:0005215,host-GO:0016043,host-GO:0019866,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0032991,host-GO:0005886,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR005294,host-IPR033732,host-IPR000194,host-IPR000793,host-IPR020003,host-IPR023366,host-IPR027417,host-IPR004100,virus-IPR020124"
uniprotkb:P04413%uniprotkb:Q06830,"host-GO:0044710,host-GO:0044421,host-GO:0044444,host-GO:0045321,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:1901363,host-GO:0009056,host-GO:0042802,host-GO:0050794,host-GO:0048583,host-GO:0042267,host-GO:0006950,host-GO:0043209,host-GO:1990748,host-GO:0003824,host-GO:0002252,host-GO:0001909,host-GO:0016209,host-GO:0050839,host-GO:0065008,host-GO:0097159,host-GO:0008283,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0002262,host-GO:0006955,host-GO:0032879,host-GO:0048856,host-GO:0005737,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0019048,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0019033,virus-GO:0050794,virus-GO:0097367,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR013766,host-IPR019479,host-IPR024706,host-IPR000866,host-IPR012336,virus-IPR011009,virus-IPR000719,virus-IPR008271"
uniprotkb:P04487%uniprotkb:P05165,"host-GO:0044710,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:1901681,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0033218,host-GO:0019899,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR011761,host-IPR013815,host-IPR005481,host-IPR000089,host-IPR011053,host-IPR011054,host-IPR016185,host-IPR011764,host-IPR005479,host-IPR001882,host-IPR005482,virus-IPR020124"
uniprotkb:P04487%uniprotkb:P05166,"host-GO:0044237,host-GO:0044710,host-GO:0036094,host-GO:0044444,host-GO:0043227,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0006807,host-GO:0003824,host-GO:0031974,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044094,virus-GO:1901363,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0097159,virus-GO:0030430,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR034733,host-IPR029045,host-IPR011763,host-IPR011762,virus-IPR020124"
uniprotkb:P36313%uniprotkb:Q71UM5,"host-GO:0044444,host-GO:0045182,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0043229,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0006950,host-GO:0006807,host-GO:0048519,host-GO:0016043,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0022402,host-GO:0098772,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0005198,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0030529,host-GO:0000075,virus-GO:0033647,virus-GO:0050690,virus-GO:0044094,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0065009,virus-GO:0030430,virus-GO:0019222,virus-GO:0048583,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR023407,host-IPR000592,host-IPR011332,virus-IPR019523"
