xref_partners_sorted,GO,interpro
uniprotkb:A0A142I9X8%uniprotkb:Q07647,"host-GO:0044444,host-GO:0044446,host-GO:0097367,host-GO:0030246,host-GO:0044425,host-GO:0042221,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0036094,host-GO:0048519,host-GO:0005215,host-GO:0044456,host-GO:0019899,host-GO:0051234,host-GO:0097458,host-GO:1902578,host-GO:0048856,host-GO:0005737,host-GO:0044459,host-GO:0005886,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR020846,host-IPR002945,host-IPR005828,host-IPR003663,host-IPR005829,virus-IPR009278"
uniprotkb:G3G960%uniprotkb:Q13561,"host-GO:0044444,host-GO:0044421,host-GO:0033036,host-GO:0044446,host-GO:0030427,host-GO:0044763,host-GO:0007017,host-GO:0042802,host-GO:0019882,host-GO:0016020,host-GO:0051641,host-GO:0099080,host-GO:0003824,host-GO:0044463,host-GO:0016043,host-GO:0043228,host-GO:0051234,host-GO:0022402,host-GO:0008283,host-GO:0008092,host-GO:0043227,host-GO:0043230,host-GO:0097458,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0044238,virus-GO:0071704,virus-GO:0032879,virus-GO:0050794,virus-GO:0016020,virus-GO:0048518,virus-GO:0019079,virus-GO:0044425,virus-GO:0006807,virus-GO:0003824","host-IPR028133,virus-IPR006928,virus-IPR005210"
uniprotkb:G3G960%uniprotkb:Q14203,"host-GO:0044444,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0007017,host-GO:0044425,host-GO:0031252,host-GO:0050794,host-GO:0048518,host-GO:0030904,host-GO:0051641,host-GO:0016020,host-GO:0044877,host-GO:0019882,host-GO:0099080,host-GO:0006950,host-GO:0003824,host-GO:0032403,host-GO:0016043,host-GO:0043228,host-GO:0051234,host-GO:0007165,host-GO:0022402,host-GO:0008092,host-GO:0043227,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0031975,host-GO:0048856,host-GO:0032991,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0044238,virus-GO:0071704,virus-GO:0032879,virus-GO:0050794,virus-GO:0016020,virus-GO:0048518,virus-GO:0019079,virus-GO:0044425,virus-GO:0006807,virus-GO:0003824","host-IPR000938,host-IPR027663,host-IPR022157,virus-IPR006928,virus-IPR005210"
uniprotkb:Q15223%uniprotkb:Q5PP78,"host-GO:0033036,host-GO:0004871,host-GO:0044763,host-GO:0030246,host-GO:0044425,host-GO:0044419,host-GO:0051239,host-GO:0005576,host-GO:0042802,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0042995,host-GO:0046983,host-GO:0005102,host-GO:0098602,host-GO:0044463,host-GO:0045202,host-GO:0050793,host-GO:0044456,host-GO:0016043,host-GO:0050839,host-GO:0051234,host-GO:0007155,host-GO:0046790,host-GO:0060089,host-GO:0007165,host-GO:0043227,host-GO:0030054,host-GO:0009653,host-GO:0006955,host-GO:0097458,host-GO:0048856,host-GO:0044087,host-GO:0044459,host-GO:0032991,host-GO:0005886,host-GO:0043229","host-IPR033314,host-IPR003599,host-IPR013106,host-IPR013162,host-IPR007110,host-IPR013783,host-IPR003598"
uniprotkb:A0A142I9X8%uniprotkb:Q5BJM8,"host-GO:0043230,host-GO:0043227,host-GO:0044444,host-GO:0051235,host-GO:0044421,host-GO:0005215,host-GO:0032879,host-GO:0050794,host-GO:0005737,host-GO:0065008,host-GO:0051234,host-GO:0016020,host-GO:0044425,host-GO:0032844,host-GO:0042221,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR002524,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q62940,"host-GO:0044238,host-GO:0044425,host-GO:0051239,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0042995,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0008022,host-GO:0014854,host-GO:0050793,host-GO:0014874,host-GO:0044237,host-GO:0006955,host-GO:0048856,host-GO:0005737,host-GO:0005886,host-GO:0023051,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000008,host-IPR000569,host-IPR001202,host-IPR024928,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q62991,"host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0044763,host-GO:0009628,host-GO:0044425,host-GO:0000149,host-GO:0042221,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0051641,host-GO:0006950,host-GO:0048519,host-GO:0016043,host-GO:0140029,host-GO:0051234,host-GO:0043227,host-GO:0009653,host-GO:0047485,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001619,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q63635,"host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0000149,host-GO:0031090,host-GO:0016020,host-GO:0051641,host-GO:0005484,host-GO:0044463,host-GO:0031300,host-GO:0044456,host-GO:0016043,host-GO:0051234,host-GO:0043227,host-GO:0097458,host-GO:0032879,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR000727,host-IPR015260,host-IPR006012,host-IPR010989,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q63803,"host-GO:0044444,host-GO:0004871,host-GO:0097367,host-GO:0044297,host-GO:0044425,host-GO:0051239,host-GO:0019904,host-GO:0001965,host-GO:1901363,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0044877,host-GO:0042995,host-GO:0032844,host-GO:0036094,host-GO:0003824,host-GO:0005102,host-GO:0048519,host-GO:0003008,host-GO:0032403,host-GO:0031681,host-GO:0065008,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0008092,host-GO:0043227,host-GO:0097458,host-GO:0032879,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0005834,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR027417,host-IPR001019,host-IPR011025,host-IPR000367,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q64232,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0005737,host-GO:0016020,host-GO:0044763,host-GO:0044425,host-GO:0003824,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR029071,host-IPR001104,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q64542,"host-GO:0044444,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:0044702,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0005929,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0048518,host-GO:0048583,host-GO:0042995,host-GO:0048870,host-GO:0006950,host-GO:0048609,host-GO:0036094,host-GO:0003824,host-GO:0044463,host-GO:0009719,host-GO:0044441,host-GO:0048519,host-GO:0005215,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0005516,host-GO:0098772,host-GO:0043227,host-GO:0097458,host-GO:0097223,host-GO:0048856,host-GO:0044459,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0044449,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR023299,host-IPR006068,host-IPR018303,host-IPR023214,host-IPR034304,host-IPR023298,host-IPR001757,host-IPR004014,host-IPR008250,host-IPR022141,host-IPR006408,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q6VBQ5,"host-GO:0016020,host-GO:0044425,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR008253,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q8R3Z7,"host-GO:0044444,host-GO:0044421,host-GO:0044446,host-GO:0097367,host-GO:0051716,host-GO:0042221,host-GO:1901363,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0036094,host-GO:0016043,host-GO:0050839,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR029952,host-IPR031692,host-IPR030381,host-IPR002048,host-IPR000261,host-IPR027417,host-IPR011992,host-IPR018247,host-IPR022812,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q9EQG6,"host-GO:0044444,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:0019904,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0009719,host-GO:0050793,host-GO:0019899,host-GO:0007165,host-GO:0098772,host-GO:0043227,host-GO:0048856,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR013761,host-IPR020683,host-IPR011646,host-IPR002110,virus-IPR009278"
uniprotkb:Q5PP78%uniprotkb:Q9GL76,"host-GO:0051239,host-GO:0030054,host-GO:0050793,host-GO:0043900,host-GO:0042802,host-GO:0044087,host-GO:0050794,host-GO:0048518,host-GO:0044459,host-GO:0044763,host-GO:0007155,host-GO:0016020,host-GO:0046983,host-GO:0044425,host-GO:0050839,host-GO:0005886,host-GO:0005102,host-GO:0060089,host-GO:0044419,host-GO:0045202","host-IPR033314,host-IPR003599,host-IPR013106,host-IPR013162,host-IPR007110,host-IPR013783,host-IPR003598"
uniprotkb:A0A142I9X8%uniprotkb:Q9WUD2,"host-GO:0012505,host-GO:0043227,host-GO:0044444,host-GO:0005215,host-GO:0005886,host-GO:0050794,host-GO:0005737,host-GO:0044459,host-GO:0051234,host-GO:0016020,host-GO:0042995,host-GO:0044425,host-GO:0009628,host-GO:0006950,host-GO:0005622,host-GO:0043229,host-GO:0048519,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR008347,host-IPR002110,host-IPR020683,host-IPR005821,host-IPR004729,host-IPR024865,host-IPR024862,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q9Z0U4,"host-GO:0044444,host-GO:0044421,host-GO:0004871,host-GO:0008134,host-GO:0044446,host-GO:0044763,host-GO:0044297,host-GO:0044425,host-GO:0042221,host-GO:1990430,host-GO:0031090,host-GO:0050794,host-GO:0044767,host-GO:0016020,host-GO:0048518,host-GO:0042995,host-GO:0046983,host-GO:0045202,host-GO:0048519,host-GO:0044463,host-GO:0044456,host-GO:0098794,host-GO:0065008,host-GO:0007165,host-GO:0060089,host-GO:0043227,host-GO:0030054,host-GO:0097458,host-GO:0032879,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001828,host-IPR017978,host-IPR002455,host-IPR002456,host-IPR028082,host-IPR000436,virus-IPR009278"
uniprotkb:A0A142I9X8%uniprotkb:Q9Z1E1,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:0002682,host-GO:0031090,host-GO:0044767,host-GO:0048518,host-GO:0050794,host-GO:0016020,host-GO:0048583,host-GO:0051641,host-GO:0042995,host-GO:0046983,host-GO:0006950,host-GO:0005102,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0043228,host-GO:0007165,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0030155,host-GO:0009653,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:1902579,virus-GO:0044425","host-IPR001107,host-IPR027705,host-IPR031905,virus-IPR009278"
uniprotkb:Q5PPB8%uniprotkb:Q911W0,"virus-GO:0019068,virus-GO:0033647,virus-GO:0019033,virus-GO:0019069,virus-GO:0044238,virus-GO:0071704,virus-GO:0016020,virus-GO:0030430,virus-GO:0019079,virus-GO:0044425,virus-GO:0006807,virus-GO:0003824","virus-IPR005655,virus-IPR006928,virus-IPR005210"
uniprotkb:G3G913%uniprotkb:Q5PP87,"virus-GO:0050794,virus-GO:0019222,virus-GO:0097159,virus-GO:1901363",virus-IPR003174
uniprotkb:G3G8W7%uniprotkb:Q5PP77,",virus-GO:0016020,virus-GO:0044425","virus-IPR006908,virus-IPR002874"
uniprotkb:G3G922%uniprotkb:Q15223,"host-GO:0033036,host-GO:0004871,host-GO:0044763,host-GO:0030246,host-GO:0044425,host-GO:0044419,host-GO:0051239,host-GO:0005576,host-GO:0042802,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0042995,host-GO:0046983,host-GO:0005102,host-GO:0098602,host-GO:0044463,host-GO:0045202,host-GO:0050793,host-GO:0044456,host-GO:0016043,host-GO:0050839,host-GO:0051234,host-GO:0007155,host-GO:0046790,host-GO:0060089,host-GO:0007165,host-GO:0043227,host-GO:0030054,host-GO:0009653,host-GO:0006955,host-GO:0097458,host-GO:0048856,host-GO:0044087,host-GO:0044459,host-GO:0032991,host-GO:0005886,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR033314,host-IPR003599,host-IPR013106,host-IPR013162,host-IPR007110,host-IPR013783,host-IPR003598,virus-IPR002896,virus-IPR007110"
