xref_partners_sorted,GO,interpro
uniprotkb:H2A1D8%uniprotkb:O14654,"host-GO:0032403,host-GO:0044444,host-GO:0004871,host-GO:0050794,host-GO:0048518,host-GO:0007165,host-GO:0016020,host-GO:0048583,host-GO:0044877,host-GO:0060090,host-GO:0019222,host-GO:0030674,host-GO:0005886,host-GO:0043548,host-GO:0023051,host-GO:0005102,virus-GO:0044419","host-IPR001849,host-IPR002404,host-IPR011993,virus-IPR008649"
uniprotkb:A8E1C4%uniprotkb:O14654,"host-GO:0032403,host-GO:0044444,host-GO:0004871,host-GO:0050794,host-GO:0048518,host-GO:0007165,host-GO:0016020,host-GO:0048583,host-GO:0044877,host-GO:0060090,host-GO:0019222,host-GO:0030674,host-GO:0005886,host-GO:0043548,host-GO:0023051,host-GO:0005102,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR001849,host-IPR002404,host-IPR011993,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1C4%uniprotkb:Q9BQE3,"host-GO:0043227,host-GO:0099080,host-GO:0005198,host-GO:1901363,host-GO:0003824,host-GO:0044446,host-GO:0005737,host-GO:0097367,host-GO:0016043,host-GO:0043228,host-GO:0044763,host-GO:0051234,host-GO:0007017,host-GO:0043167,host-GO:0097159,host-GO:0051641,host-GO:0036094,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR000217,host-IPR018316,host-IPR003008,host-IPR017975,host-IPR008280,host-IPR002452,virus-IPR006928,virus-IPR034702"
uniprotkb:H2A1D8%uniprotkb:Q9BQE3,"host-GO:0043227,host-GO:0099080,host-GO:0005198,host-GO:1901363,host-GO:0003824,host-GO:0044446,host-GO:0005737,host-GO:0097367,host-GO:0016043,host-GO:0043228,host-GO:0044763,host-GO:0051234,host-GO:0007017,host-GO:0043167,host-GO:0097159,host-GO:0051641,host-GO:0036094,host-GO:0043229,virus-GO:0044419","host-IPR000217,host-IPR018316,host-IPR003008,host-IPR017975,host-IPR008280,host-IPR002452,virus-IPR008649"
uniprotkb:A8E1C4%uniprotkb:Q13330,"host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0051716,host-GO:0009628,host-GO:0042752,host-GO:0003682,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0007622,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0099080,host-GO:0006950,host-GO:0048511,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007623,host-GO:0007626,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0000988,host-GO:0005737,host-GO:0031975,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR013088,host-IPR000679,host-IPR001005,host-IPR000949,host-IPR001025,host-IPR035170,host-IPR009057,host-IPR017884,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1C4%uniprotkb:O94776,"host-GO:0008134,host-GO:0044238,host-GO:0044446,host-GO:0040012,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0044877,host-GO:0016020,host-GO:0048518,host-GO:0048583,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0097159,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0032879,host-GO:0032259,host-GO:0000988,host-GO:0032991,host-GO:0005667,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR013088,host-IPR000679,host-IPR001005,host-IPR000949,host-IPR001025,host-IPR035170,host-IPR009057,host-IPR017884,virus-IPR006928,virus-IPR034702"
uniprotkb:H2A1D8%uniprotkb:Q3ZCQ8,"host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0044877,host-GO:0051641,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0016043,host-GO:0019866,host-GO:0051234,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0043229,virus-GO:0044419","host-IPR004274,host-IPR027111,host-IPR023214,virus-IPR008649"
uniprotkb:A8E1C4%uniprotkb:O95816,"host-GO:0044444,host-GO:1901363,host-GO:0051087,host-GO:0044238,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0048583,host-GO:0065009,host-GO:0006457,host-GO:0097159,host-GO:0006807,host-GO:0036094,host-GO:0098772,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR003103,virus-IPR006928,virus-IPR034702"
uniprotkb:H2A1D8%uniprotkb:O95816,"host-GO:0044444,host-GO:1901363,host-GO:0051087,host-GO:0044238,host-GO:0071704,host-GO:0042802,host-GO:0050794,host-GO:0048583,host-GO:0065009,host-GO:0006457,host-GO:0097159,host-GO:0006807,host-GO:0036094,host-GO:0098772,virus-GO:0044419","host-IPR003103,virus-IPR008649"
uniprotkb:A8E1C4%uniprotkb:O60341,"host-GO:0044710,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0042221,host-GO:0003682,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0005102,host-GO:0048519,host-GO:0009719,host-GO:0050793,host-GO:0002039,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0097159,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:0032879,host-GO:0000988,host-GO:0048856,host-GO:0032991,host-GO:0048037,host-GO:0065009,host-GO:0005667,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR017366,host-IPR007526,host-IPR002937,host-IPR011991,host-IPR023753,host-IPR009057,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1C4%uniprotkb:P56545,"host-GO:0044710,host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0008152,host-GO:0042802,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0048583,host-GO:0046983,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0045202,host-GO:0048519,host-GO:0005102,host-GO:0032403,host-GO:0019899,host-GO:0019079,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0000988,host-GO:0032991,host-GO:0048037,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR006139,host-IPR016040,host-IPR029753,host-IPR006140,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1C4%uniprotkb:Q13363,"host-GO:0044710,host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0019904,host-GO:1901363,host-GO:0071704,host-GO:0008152,host-GO:0042802,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0046983,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0048519,host-GO:0008022,host-GO:0016043,host-GO:0019079,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0000988,host-GO:0005737,host-GO:0032991,host-GO:0048037,host-GO:0005667,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR016040,host-IPR006140,host-IPR029753,host-IPR006139,host-IPR029752,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1H1%uniprotkb:Q4G0F5,"host-GO:0043227,host-GO:0044444,host-GO:0030906,host-GO:0033036,host-GO:0005215,host-GO:0050794,host-GO:0005737,host-GO:0016020,host-GO:0032991,host-GO:0051234,host-GO:0051641,host-GO:0030904,host-GO:0044425,host-GO:0019222,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0030430,virus-GO:0006807","host-IPR028934,virus-IPR025735,virus-IPR034716,virus-IPR000788"
uniprotkb:A8E1C4%uniprotkb:Q92618,"host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044707,host-GO:0044763,host-GO:0009628,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0006950,host-GO:0006807,host-GO:0097159,host-GO:0043167,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0048856,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR013087,host-IPR013083,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1C4%uniprotkb:Q9UPU5,"host-GO:0044237,host-GO:0009056,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0006807,host-GO:0003824,virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419","host-IPR001394,host-IPR033382,host-IPR029071,host-IPR015940,host-IPR016024,host-IPR028889,host-IPR018200,host-IPR009060,virus-IPR006928,virus-IPR034702"
uniprotkb:A8E1H1%uniprotkb:Q9Y572,"host-GO:0044710,host-GO:0044444,host-GO:0004871,host-GO:0044238,host-GO:0045321,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0031341,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0016020,host-GO:0048583,host-GO:0044877,host-GO:0032844,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0032403,host-GO:0016043,host-GO:0065008,host-GO:0097159,host-GO:0001776,host-GO:0043167,host-GO:0007165,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0032879,host-GO:0000988,host-GO:0048856,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0030430,virus-GO:0006807","host-IPR011009,host-IPR000719,host-IPR025735,host-IPR017441,host-IPR008271,virus-IPR025735,virus-IPR034716,virus-IPR000788"
uniprotkb:A8E1H1%uniprotkb:Q9H171,"host-GO:0051239,host-GO:0043227,host-GO:0044444,host-GO:1901363,host-GO:0006955,host-GO:0002376,host-GO:0005737,host-GO:0048518,host-GO:0097159,host-GO:0006950,host-GO:0008150,host-GO:0003824,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0030430,virus-GO:0006807","host-IPR000607,host-IPR011991,virus-IPR025735,virus-IPR034716,virus-IPR000788"
uniprotkb:D3XDR3%uniprotkb:Q4JQV2,"virus-GO:0033647,virus-GO:0019028","virus-IPR007584,virus-IPR007618,virus-IPR004285"
uniprotkb:D3XDJ4%uniprotkb:G1K7Y3,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:1901363,virus-GO:0044238,virus-GO:0071704,virus-GO:0003824,virus-GO:0097367,virus-GO:0044763,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094,virus-GO:0016020,virus-GO:0044425","virus-IPR027417,virus-IPR001889,virus-IPR022022"
uniprotkb:D3XDW3%uniprotkb:Q4JQV7,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909,virus-IPR003360"
uniprotkb:D3XDN9%uniprotkb:Q4JQV7,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824,virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909,virus-IPR005208"
uniprotkb:D3XDZ0%uniprotkb:Q4JQV7,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909"
uniprotkb:D3XDY5%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419,virus-GO:0016020,virus-GO:0044425",virus-IPR005208
uniprotkb:D3XDS0%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR005208,virus-IPR004280"
uniprotkb:D3XDU0%uniprotkb:Q4JQV0,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419",virus-IPR005208
uniprotkb:H2A1C8%uniprotkb:Q4JQV7,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824,virus-GO:0016020,virus-GO:0044425","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909,virus-IPR034707,virus-IPR005211"
uniprotkb:Q4JQV7%uniprotkb:Q83147,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","virus-IPR009078,virus-IPR034715,virus-IPR000358,virus-IPR030475,virus-IPR033909"
uniprotkb:D3XDN9%uniprotkb:P03220,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","virus-IPR004280,virus-IPR005208"
